,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,song_popularity,explicit,album_popularity,artist_popularity,uri,r&b,pop,rap,hip hop,funk,rock,duration_min,rf_pred_class,rf_pred_disliked,rf_pred_liked
247,0.425,0.581,10.0,-5.9639999999999995,0.0,0.0646,0.305,6.3e-05,0.11,0.636,83.352,4.0,60.0,1,81,86.5,spotify:track:4EndPA8b6FDWYp1RgsnLEB,1,1,1,1,0,0,7.8311166666666665,1,0.37,0.63
248,0.505,0.445,1.0,-12.232000000000001,0.0,0.132,0.149,0.00101,0.0633,0.9640000000000001,200.178,4.0,0.0,0,0,57,spotify:track:3gAohKLyG3zbRDHPcGdfxM,0,0,0,0,0,1,3.5166666666666666,1,0.42,0.58
249,0.637,0.297,0.0,-12.456,1.0,0.386,0.265,0.0,0.132,0.494,79.977,4.0,0.0,0,0,62,spotify:track:01naRPRnHkZ1PwIOSy6gMX,0,0,0,0,0,1,2.933333333333333,1,0.35,0.65
250,0.851,0.53,10.0,-12.345999999999998,1.0,0.0449,0.23,1.34e-06,0.0862,0.9620000000000001,128.453,4.0,0.0,0,0,62,spotify:track:2YkPwt2CkxQ3XiNd1KQhC5,0,0,0,0,0,1,2.92555,1,0.31,0.69
251,0.478,0.298,9.0,-12.177999999999999,1.0,0.0592,0.434,0.45799999999999996,0.146,0.43799999999999994,96.051,4.0,3.0,0,4,19,spotify:track:3yKAxn9EPDfhU6CF24ThfR,0,0,0,0,0,0,19.46555,1,0.21,0.79
252,0.336,0.231,1.0,-6.2170000000000005,1.0,0.0497,0.9420000000000001,0.0,0.188,0.429,168.685,5.0,69.0,1,85,95,spotify:track:0v2LUO8oTHnkjQ8MmKuXyk,0,1,0,0,0,0,0.6273333333333333,0,0.51,0.49
253,0.795,0.759,6.0,-6.348,1.0,0.0528,0.0793,0.0,0.0805,0.855,110.021,4.0,59.0,1,85,88,spotify:track:4mLkiFppf8Xvem6BSY34qw,0,1,1,0,0,0,3.272666666666667,0,0.81,0.19
254,0.877,0.547,7.0,-5.705,1.0,0.18,0.0122,1.51e-05,0.027999999999999997,0.687,99.03399999999999,4.0,64.0,1,85,93.5,spotify:track:0sdbFOyfgAhAhWq8DpzkaW,0,1,1,1,0,0,3.806216666666667,0,0.58,0.42
255,0.831,0.485,10.0,-6.6770000000000005,0.0,0.15,0.375,1.47e-05,0.11800000000000001,0.622,80.02199999999999,4.0,68.0,1,85,95,spotify:track:1xWH8zYtDeS9mW1JJG23VZ,0,1,0,0,0,0,4.09445,0,0.54,0.46
256,0.602,0.6579999999999999,1.0,-5.934,1.0,0.0558,0.0233,5.9999999999999995e-05,0.237,0.268,145.031,4.0,80.0,1,85,95,spotify:track:5OCJzvD7sykQEKHH7qAC3C,0,1,0,0,0,0,3.29245,0,0.58,0.42
257,0.721,0.45899999999999996,4.0,-6.4079999999999995,1.0,0.032,0.248,0.0,0.212,0.46,119.914,4.0,69.0,1,85,95,spotify:track:70khXICDeTTxgYtw3EysKH,0,1,0,0,0,0,3.4748833333333335,0,0.52,0.48
258,0.847,0.603,0.0,-4.607,0.0,0.0397,0.107,7.400000000000001e-06,0.106,0.735,114.045,4.0,67.0,1,85,95,spotify:track:5YeHLHDdQ4nKHk81XFWhCU,0,1,0,0,0,0,3.7897833333333333,0,0.58,0.42
259,0.71,0.614,10.0,-6.757000000000001,0.0,0.0431,0.18600000000000003,0.0,0.0974,0.6579999999999999,148.15200000000002,4.0,69.0,1,85,95,spotify:track:0WdR2AyLW1Drd3OUdwezM0,0,1,0,0,0,0,2.86845,0,0.64,0.36
260,0.568,0.6559999999999999,8.0,-5.412999999999999,1.0,0.0433,0.0211,1.3699999999999998e-05,0.213,0.364,100.04899999999999,4.0,77.0,1,85,95,spotify:track:4OafepJy2teCjYJbvFE60J,0,1,0,0,0,0,3.3026666666666666,0,0.69,0.31
261,0.6990000000000001,0.713,9.0,-5.507000000000001,0.0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,4.0,82.0,0,85,95,spotify:track:2qT1uLXPVPzGgFOx4jtEuo,0,1,0,0,0,0,3.432,0,0.58,0.42
262,0.7609999999999999,0.818,6.0,-5.2379999999999995,0.0,0.0978,0.057999999999999996,0.0,0.11,0.348,110.99,4.0,60.0,1,85,85.5,spotify:track:4b7mLZQWsy0rLnrMtPA9fQ,1,1,1,1,0,0,2.9588833333333335,0,0.64,0.36
263,0.597,0.524,11.0,-7.247000000000001,1.0,0.0537,0.21600000000000003,0.0,0.11199999999999999,0.0549,92.568,4.0,67.0,1,85,95,spotify:track:3NbTQ8ZbHU6MSEVUFAVCJ9,0,1,0,0,0,0,2.85555,0,0.68,0.32
264,0.708,0.45399999999999996,1.0,-7.07,1.0,0.0395,0.0217,0.0,0.073,0.24,110.963,4.0,71.0,1,85,95,spotify:track:14kYOiFVPb7E7NfFbqhdln,0,1,0,0,0,0,3.15845,0,0.65,0.35
265,0.652,0.31,4.0,-10.212,1.0,0.0509,0.43,1.1599999999999999e-05,0.182,0.304,119.913,4.0,64.0,1,85,95,spotify:track:0XOnMqLQDO89iAg7dWWwnG,0,1,0,0,0,0,1.2302166666666667,0,0.63,0.37
266,0.604,0.449,9.0,-6.564,0.0,0.0353,0.657,0.0,0.0932,0.528,100.355,4.0,65.0,1,85,95,spotify:track:7u6DMPznGbpziuEgCE0JGQ,0,1,0,0,0,0,5.367116666666667,1,0.39,0.61
267,0.604,0.6729999999999999,1.0,-5.979,1.0,0.0545,0.0268,3.32e-05,0.187,0.287,144.971,4.0,5.0,1,2,95,spotify:track:7gkWXbAxIYuvtOpcN3p9GJ,0,1,0,0,0,0,3.292883333333333,0,0.51,0.49
268,0.747,0.662,1.0,-7.9,0.0,0.0796,0.0118,0.0,0.138,0.63,88.926,4.0,65.0,0,75,72,spotify:track:2GFExyKXf9383tSRSrEHEt,1,1,1,1,0,0,3.691116666666667,1,0.47,0.53
269,0.5920000000000001,0.569,10.0,-6.374,1.0,0.0634,0.12,1.75e-05,0.251,0.562,135.414,4.0,52.0,0,48,64,spotify:track:7zmleW3XZx0uUsL2CkFuDe,1,1,1,0,0,0,4.753333333333333,0,0.6466666666666666,0.3533333333333333
270,0.698,0.7829999999999999,2.0,-6.502999999999999,1.0,0.266,0.016,0.0,0.17600000000000002,0.37799999999999995,160.034,4.0,41.0,0,48,64,spotify:track:0B08s1tLWCXoFmGP0vIubM,1,1,1,0,0,0,4.4142166666666665,0,0.85,0.15
271,0.809,0.486,11.0,-7.785,0.0,0.265,0.183,0.000225,0.247,0.613,139.984,4.0,28.0,0,48,64,spotify:track:3eC4QEzAZ1EMyoWvhz5KII,1,1,1,0,0,0,4.068883333333333,0,0.68,0.32
272,0.912,0.547,1.0,-5.585,1.0,0.0588,0.0902,4.39e-06,0.20199999999999999,0.214,119.964,4.0,28.0,0,48,64,spotify:track:5sN07TqtitRxf95JxR2740,1,1,1,0,0,0,3.8946666666666667,0,0.75,0.25
273,0.636,0.664,1.0,-5.9239999999999995,1.0,0.32799999999999996,0.191,0.0,0.0762,0.44799999999999995,88.639,4.0,24.0,0,48,64,spotify:track:3twE8mLISo45y9NrcpcdkN,1,1,1,0,0,0,3.223116666666667,0,0.74,0.26
274,0.7559999999999999,0.573,10.0,-8.343,0.0,0.0978,0.124,1.3800000000000002e-05,0.124,0.303,143.96,4.0,27.0,0,48,64,spotify:track:4xlRayuMPAiu9Vcut1eABe,1,1,1,0,0,0,5.738216666666666,0,0.79,0.21
275,0.695,0.435,11.0,-9.742,0.0,0.153,0.39799999999999996,0.0,0.0989,0.24,116.906,4.0,26.0,0,48,64,spotify:track:0A7kndOdAS0vpf7JHzWg9f,1,1,1,0,0,0,3.167116666666667,0,0.86,0.14
276,0.479,0.6679999999999999,0.0,-6.545,0.0,0.40700000000000003,0.19699999999999998,0.0,0.446,0.493,147.987,4.0,24.0,0,48,64,spotify:track:7ulyiNVfJLcH2fIAexkGT1,1,1,1,0,0,0,5.250216666666667,0,0.63,0.37
277,0.46399999999999997,0.907,0.0,-5.334,1.0,0.29,0.00815,0.0,0.168,0.639,80.63,4.0,26.0,0,48,64,spotify:track:37aZXnLGPH2YLMIE7fnsjR,1,1,1,0,0,0,3.81755,0,0.55,0.45
278,0.579,0.5670000000000001,10.0,-6.388999999999999,1.0,0.067,0.114,1.25e-05,0.324,0.546,135.55,4.0,51.0,0,65,64,spotify:track:1jNg1rfjc7V9wagU9Xjxq2,1,1,1,0,0,0,4.753333333333333,0,0.63,0.37
279,0.706,0.785,2.0,-6.475,1.0,0.271,0.0131,0.0,0.16399999999999998,0.377,160.033,4.0,68.0,1,65,64,spotify:track:62GXGpd73vslqIBHq8XqOx,1,1,1,0,0,0,4.4142166666666665,0,0.51,0.49
280,0.8140000000000001,0.49,11.0,-7.7379999999999995,0.0,0.257,0.19,0.00013000000000000002,0.23399999999999999,0.6659999999999999,139.975,4.0,53.0,1,65,64,spotify:track:6VLEVV3KmHCiGHrY9qlXqB,1,1,1,0,0,0,4.068883333333333,0,0.75,0.25
281,0.914,0.534,1.0,-5.587000000000001,1.0,0.0624,0.0945,1.66e-06,0.168,0.209,119.925,4.0,52.0,1,65,64,spotify:track:0ZceYubS95hN72WYE6dyPH,1,1,1,0,0,0,3.8946666666666667,0,0.67,0.33
282,0.503,0.6629999999999999,6.0,-5.907,0.0,0.379,0.18100000000000002,0.0,0.0794,0.395,177.947,4.0,47.0,1,65,64,spotify:track:1m5demYkTI5BB9sTx5v13h,1,1,1,0,0,0,3.223116666666667,0,0.68,0.32
283,0.747,0.574,10.0,-8.391,0.0,0.0853,0.135,1.86e-05,0.14,0.302,143.94799999999998,4.0,50.0,1,65,64,spotify:track:4rBFiGHlaujBGnyQgSdWPh,1,1,1,0,0,0,5.738216666666666,0,0.75,0.25
284,0.6920000000000001,0.43700000000000006,11.0,-9.912,0.0,0.14300000000000002,0.376,0.0,0.102,0.196,117.10700000000001,4.0,49.0,1,65,64,spotify:track:3a5xe1vquNB7CaxSyTTRpL,1,1,1,0,0,0,3.167116666666667,0,0.81,0.19
285,0.498,0.688,8.0,-6.58,1.0,0.452,0.18,0.0,0.48100000000000004,0.507,147.899,4.0,47.0,1,65,64,spotify:track:1ulmJh7abgw27HTLIyfDSS,1,1,1,0,0,0,5.250666666666667,0,0.75,0.25
286,0.6509999999999999,0.9059999999999999,0.0,-5.29,1.0,0.228,0.0114,0.0,0.16899999999999998,0.579,81.994,4.0,51.0,1,65,64,spotify:track:7CJQUfl628ppAuH2MnTptQ,1,1,1,0,0,0,3.8171166666666667,0,0.63,0.37
287,0.782,0.494,0.0,-1.4580000000000002,1.0,0.0339,0.45399999999999996,6.31e-05,0.134,0.401,65.832,4.0,32.0,0,26,68,spotify:track:4O7G6qcmGMUahEDMQH70Jv,1,1,0,0,0,0,2.1212166666666668,0,0.54,0.46
288,0.765,0.29,4.0,-17.117,0.0,0.139,0.0279,1.02e-06,0.5710000000000001,0.506,92.40899999999999,4.0,9.0,0,6,69,spotify:track:1MAqR81Tz28IIqMJ2KUDAO,0,0,1,1,0,0,4.97955,1,0.35,0.65
289,0.748,0.652,7.0,-3.02,1.0,0.057999999999999996,0.20800000000000002,0.0,0.128,0.431,106.914,4.0,11.0,0,6,78,spotify:track:2ARqIya5NAuvFVHSN3bL0m,0,1,0,0,0,0,3.078866666666667,1,0.44,0.56
290,0.58,0.278,2.0,-11.569,1.0,0.0701,0.846,0.000241,0.10400000000000001,0.259,149.781,3.0,2.0,0,3,71,spotify:track:2TRnVXGSK4aBtfEOaB460m,1,0,0,0,0,0,3.238383333333333,1,0.4,0.6
291,0.727,0.375,8.0,-9.172,1.0,0.0786,0.38299999999999995,6.2e-06,0.1,0.162,73.015,4.0,34.0,0,27,44,spotify:track:0jw2IKm30sbb6kK2WgHvmn,0,0,0,0,0,0,3.67475,0,0.8,0.2
292,0.81,0.5379999999999999,0.0,-5.784,0.0,0.0356,0.528,0.0,0.0951,0.828,109.97,4.0,71.0,0,68,81,spotify:track:6CFPFnS9EcLs2I0nWqtWci,1,1,1,0,0,0,4.447333333333333,1,0.42,0.58
293,0.38299999999999995,0.26899999999999996,3.0,-9.991,1.0,0.0415,0.6,0.00011599999999999999,0.105,0.161,119.03399999999999,4.0,26.0,0,20,73,spotify:track:5zbhgzqtHIOLLCuau8rU8E,1,1,1,0,0,0,7.218266666666667,0,0.7,0.3
294,0.599,0.779,6.0,-3.6630000000000003,1.0,0.0729,0.19399999999999998,0.0,0.0978,0.607,93.098,4.0,52.0,0,78,83,spotify:track:5j4XRrlbXrLrJ5TX90NohV,0,1,0,0,0,0,3.6771166666666666,0,0.73,0.27
295,0.373,0.63,7.0,-5.131,1.0,0.0461,0.0552,0.0,0.107,0.35200000000000004,115.94200000000001,4.0,60.0,0,58,61,spotify:track:5uZLsGY9fknBd5Rxr7AIss,0,1,0,0,0,1,3.37,0,0.68,0.32
296,0.46299999999999997,0.746,4.0,-6.722,1.0,0.0383,0.000127,0.626,0.11699999999999999,0.254,120.03200000000001,4.0,53.0,0,60,57,spotify:track:2s8ofs8CeRdQyHKk0ORnWD,0,1,0,0,0,1,6.543333333333333,0,0.89,0.11
297,0.35700000000000004,0.69,1.0,-2.6260000000000003,1.0,0.044000000000000004,0.00011499999999999999,0.0016699999999999998,0.10099999999999999,0.308,116.91,4.0,52.0,0,61,62,spotify:track:1gvaxqNiJEbQzWPqs72kgG,0,1,0,0,0,1,3.28645,0,0.8,0.2
298,0.511,0.622,2.0,-5.727,1.0,0.0242,0.0108,4.51e-06,0.127,0.425,99.934,4.0,62.0,0,61,62,spotify:track:0DRvClQbN9znQ295sx76VC,0,1,0,0,0,1,3.2671166666666664,0,0.75,0.25
299,0.495,0.36200000000000004,2.0,-8.737,1.0,0.0539,0.439,1.67e-05,0.127,0.198,104.93700000000001,4.0,52.0,0,47,54,spotify:track:4LMlviHZfDUXWIZhvGEAKi,0,1,0,0,0,1,2.0383,0,0.88,0.12
300,0.22699999999999998,0.457,2.0,-7.459,1.0,0.0299,0.0979,0.00044699999999999997,0.18899999999999997,0.371,106.727,4.0,55.0,0,60,57,spotify:track:0De8H4o9xzPtjRp9dns0L5,0,1,0,0,0,1,3.56645,0,0.81,0.19
301,0.5660000000000001,0.6609999999999999,4.0,-6.704,0.0,0.16899999999999998,0.226,0.0,0.11199999999999999,0.532,87.802,4.0,20.0,0,27,57,spotify:track:3uy0WUeHrujCPAdLeB4rDq,0,0,0,0,0,0,4.034083333333333,1,0.41,0.59
302,0.672,0.397,8.0,-8.804,1.0,0.381,0.627,0.0,0.54,0.37200000000000005,105.71,4.0,1.0,1,3,91,spotify:track:0Wi7iEDGFY7I7NkYU6gS4n,0,0,1,1,0,0,5.344666666666667,1,0.34,0.66
303,0.815,0.518,7.0,-6.593999999999999,0.0,0.0897,0.223,0.0,0.10400000000000001,0.877,151.891,4.0,83.0,0,78,76,spotify:track:1tNJrcVe6gwLEiZCtprs1u,0,1,0,0,0,1,2.961116666666667,0,0.58,0.42
304,0.457,0.534,7.0,-7.66,1.0,0.0277,0.10400000000000001,6.86e-06,0.574,0.19699999999999998,99.98299999999999,4.0,46.0,1,65,68,spotify:track:03sQJmtsGDLrBtlKoAvUTt,0,0,1,1,0,0,2.75355,0,0.85,0.15
305,0.603,0.602,6.0,-7.082999999999999,1.0,0.23,0.049,0.0,0.27899999999999997,0.595,119.70299999999999,5.0,69.0,0,73,77.75,spotify:track:0B3FovCVaGKS5w1FTidEUP,1,1,1,1,0,0,4.1412,1,0.3,0.7
306,0.725,0.321,1.0,-10.744000000000002,0.0,0.32299999999999995,0.578,0.0,0.0884,0.319,70.142,4.0,16.0,1,10,95,spotify:track:14msK75pk3pA33pzPVNtBF,0,1,0,0,0,0,2.977333333333333,1,0.49,0.51
307,0.561,0.555,1.0,-9.859,1.0,0.14,0.0457,1.1e-05,0.0645,0.0597,114.863,4.0,21.0,0,15,28,spotify:track:0ioZ7tUunNgUQp0jrxuQaW,0,0,0,0,0,0,3.856533333333333,0,0.8,0.2
308,0.531,0.7190000000000001,1.0,-5.063,1.0,0.0296,0.631,0.922,0.13,0.179,75.001,4.0,50.0,0,56,51,spotify:track:1tgLMyNVmgtLJcOfE0wbyJ,0,1,0,0,0,1,3.7462166666666668,0,0.71,0.29
309,0.696,0.625,2.0,-6.181,1.0,0.0656,0.509,0.00047400000000000003,0.0712,0.789,80.967,4.0,0.0,0,0,61,spotify:track:7fwltutxYM09A5Bv9tJWbT,1,0,0,0,0,0,2.71605,1,0.39,0.61
310,0.752,0.345,11.0,-8.992,1.0,0.0309,0.809,5.24e-06,0.11199999999999999,0.17800000000000002,109.87700000000001,4.0,55.0,1,73,81,spotify:track:7LmkhaMCqsjppaYtAYhMaI,1,1,0,0,0,0,4.0057833333333335,0,0.75,0.25
311,0.688,0.506,2.0,-9.049,0.0,0.0697,0.884,0.0306,0.10800000000000001,0.107,138.893,4.0,50.0,1,71,68,spotify:track:0VrQ3dAV7vefMJYb56q0M3,0,0,1,1,0,0,3.617766666666667,0,0.71,0.29
312,0.76,0.479,2.0,-5.574,1.0,0.0466,0.556,0.0,0.0703,0.9129999999999999,89.911,4.0,86.0,0,84,90,spotify:track:3KkXRkHbMCARz0aVfEt68P,0,0,1,0,0,0,2.634,1,0.42,0.58
313,0.39899999999999997,0.235,5.0,-9.774,1.0,0.0334,0.7340000000000001,1.56e-06,0.161,0.19699999999999998,105.645,3.0,71.0,1,73,81,spotify:track:2rXVtoLBHuXcNB5DVfIc9p,1,1,0,0,0,0,4.66155,0,0.55,0.45
314,0.6890000000000001,0.41700000000000004,6.0,-8.829,1.0,0.0454,0.46399999999999997,1.3500000000000001e-05,0.855,0.615,134.075,4.0,40.0,0,50,58,spotify:track:5WEOtuxaLsMdQ9h0jXoOPk,1,1,0,0,0,0,3.447766666666667,0,0.62,0.38
315,0.48,0.526,5.0,-7.099,1.0,0.275,0.071,0.0,0.0879,0.374,199.662,3.0,70.0,1,64,75,spotify:track:6f7BE3VcZScJx6n3wsf5Z3,1,1,0,0,0,0,4.4622166666666665,0,0.54,0.46
316,0.413,0.521,9.0,-4.468999999999999,1.0,0.0466,0.162,0.0,0.32299999999999995,0.532,103.391,4.0,76.0,0,76,74,spotify:track:26ZX2JrAb8AFbr8FFfAsO7,0,1,0,0,0,1,3.6468,0,0.52,0.48
317,0.24,0.11599999999999999,0.0,-13.216,1.0,0.0329,0.877,0.0009199999999999999,0.1,0.0937,77.34899999999999,3.0,69.0,0,62,86,spotify:track:41cpvQ2GyGb2BRdIRSsTqK,1,1,0,1,0,0,3.138733333333333,0,0.56,0.44
318,0.613,0.469,0.0,-6.0329999999999995,1.0,0.539,0.45399999999999996,0.0,0.0987,0.52,129.414,4.0,0.0,0,0,44,spotify:track:3WpA2qsihqFtTcuNzBlEYI,0,0,0,0,0,0,3.5692333333333335,1,0.49,0.51
319,0.662,0.435,8.0,-11.173,1.0,0.0728,0.831,0.0,0.249,0.24,109.065,4.0,51.0,0,45,51,spotify:track:58wjlIN5lb50IFufJkaJNE,1,1,0,0,0,0,2.8623833333333333,0,0.68,0.32
320,0.7709999999999999,0.607,5.0,-12.02,0.0,0.113,0.33399999999999996,0.0,0.122,0.79,90.035,4.0,61.0,0,54,72,spotify:track:2itR8VHeTVKInnMPec8mj8,0,1,0,0,0,0,1.6833333333333333,1,0.38,0.62
321,0.42,0.638,2.0,-4.212,1.0,0.209,0.8170000000000001,0.0,0.371,0.478,88.546,4.0,58.0,0,76,74,spotify:track:4k6hX9RKD096K1NCjjJZLc,1,1,1,0,0,0,4.555816666666667,0,0.55,0.45
322,0.62,0.38799999999999996,5.0,-12.175,1.0,0.037000000000000005,0.568,3.53e-05,0.113,0.204,109.95200000000001,4.0,44.0,0,50,58,spotify:track:57bh3EHiN92JqBSrh4rUR6,0,1,0,0,0,0,4.145333333333333,0,0.83,0.17
323,0.198,0.162,1.0,-15.815,1.0,0.0343,0.9259999999999999,0.00896,0.135,0.0527,70.453,1.0,60.0,0,79,80,spotify:track:59acp1OhcvxwVBwQJBYKuX,1,1,0,0,0,0,3.09205,1,0.48,0.52
324,0.6890000000000001,0.584,1.0,-5.768,0.0,0.11900000000000001,0.33899999999999997,0.0,0.297,0.6759999999999999,156.572,4.0,72.0,0,71,81,spotify:track:4F1yvJfQ7gJkrcgFJQDjOr,1,1,1,0,0,0,3.1946666666666665,1,0.42,0.58
325,0.47100000000000003,0.33299999999999996,8.0,-11.857000000000001,0.0,0.0375,0.00391,0.00018600000000000002,0.556,0.124,80.768,4.0,39.0,0,33,58,spotify:track:4VJtGn42R0lLj4Vc7EUVjV,0,1,0,0,0,0,3.172833333333333,0,0.7,0.3
326,0.315,0.22699999999999998,5.0,-13.27,0.0,0.0313,0.904,0.0,0.377,0.19899999999999998,140.071,4.0,57.0,0,51,80,spotify:track:6GMblDhPDP420uc77vmqTc,1,1,0,0,0,0,5.2019166666666665,1,0.37,0.63
327,0.7440000000000001,0.622,10.0,-6.756,0.0,0.0458,0.052000000000000005,0.0,0.19399999999999998,0.5670000000000001,101.561,4.0,55.0,1,71,79,spotify:track:0kOxmoYqRXjAnc5ZfQ6TIs,0,0,1,1,1,0,2.9339333333333335,0,0.78,0.22
328,0.754,0.376,0.0,-7.561,1.0,0.204,0.40399999999999997,0.0,0.358,0.5539999999999999,95.01799999999999,4.0,55.0,0,53,62,spotify:track:6y7JGli1CNRmvERJitUern,1,1,0,0,0,0,4.19045,0,0.67,0.33
329,0.847,0.55,10.0,-9.285,1.0,0.3,0.282,0.000266,0.113,0.529,88.01700000000001,4.0,59.0,1,74,84,spotify:track:6EgWb0x0RkCcSpgud1FuQV,0,0,1,1,0,0,4.20445,0,0.52,0.48
330,0.484,0.601,0.0,-8.972000000000001,1.0,0.086,0.873,0.903,0.159,0.0503,94.964,4.0,39.0,0,39,40,spotify:track:6f8NfeynFwGIeMLxIhmaB9,0,0,0,0,0,0,4.094733333333333,0,0.56,0.44
331,0.622,0.22899999999999998,1.0,-11.322000000000001,1.0,0.0445,0.768,0.009059999999999999,0.134,0.0998,81.87,4.0,65.0,1,81,86,spotify:track:3YnwIp2b99p3e5dsFTXIIx,0,0,1,1,0,0,3.95155,0,0.57,0.43
332,0.625,0.6459999999999999,0.0,-5.862,1.0,0.0359,0.031,2.15e-05,0.24100000000000002,0.11800000000000001,91.946,4.0,44.0,0,60,86,spotify:track:7GQrJ7m97MGjyQattLABVP,0,1,0,0,0,0,3.1304333333333334,0,0.72,0.28
333,0.513,0.131,0.0,-12.787,1.0,0.467,0.983,0.00414,0.12,0.8140000000000001,105.80799999999999,5.0,63.0,0,85,86,spotify:track:2JUqYobT8NvARdPmc4ES2x,1,1,0,1,0,0,1.1131,1,0.49,0.51
334,0.64,0.74,4.0,-4.083,1.0,0.0284,0.0115,0.00678,0.16699999999999998,0.785,116.87899999999999,4.0,85.0,1,83,83,spotify:track:6K4t31amVTZDgR3sKmwUJJ,0,0,0,0,0,0,3.6053333333333333,0,0.5,0.5
335,0.632,0.366,3.0,-12.149000000000001,1.0,0.0279,0.5660000000000001,0.485,0.115,0.17600000000000002,144.025,4.0,30.0,0,53,52,spotify:track:12bdwFDnyVWjk77wSQVoDK,0,1,0,0,0,1,3.348316666666667,0,0.78,0.22
336,0.462,0.595,2.0,-9.363,1.0,0.0347,0.215,0.0,0.184,0.64,113.719,4.0,62.0,0,59,84,spotify:track:0SzvmWfOhoxZVGrmvb56YL,0,0,0,0,0,1,2.54355,1,0.18,0.82
337,0.47700000000000004,0.483,0.0,-7.343999999999999,1.0,0.0273,0.256,0.79,0.337,0.557,123.875,3.0,41.0,0,56,57,spotify:track:5uY21prnvof5RvOrGzoMnf,0,0,0,0,1,0,4.31775,0,0.51,0.49
338,0.529,0.608,7.0,-7.809,1.0,0.0811,0.166,0.0185,0.109,0.616,125.01700000000001,4.0,56.0,1,76,86,spotify:track:4XgpXhvf9JBbKPtX84DFN7,1,1,0,1,0,0,2.4793333333333334,0,0.8,0.2
339,0.47600000000000003,0.40700000000000003,4.0,-9.238999999999999,0.0,0.0368,0.247,0.0,0.14400000000000002,0.226,178.25799999999998,4.0,62.0,0,58,66,spotify:track:57zCPgJ2xnD552JTmOaWdQ,1,1,0,0,0,0,4.0411166666666665,0,0.65,0.35
340,0.529,0.314,0.0,-10.323,1.0,0.0461,0.354,0.000436,0.102,0.28800000000000003,129.666,3.0,62.0,0,82,93,spotify:track:42w7pX3r1TpLR0i55Ek5ND,1,1,0,0,0,0,3.320666666666667,0,0.67,0.33
341,0.573,0.545,7.0,-4.247,0.0,0.0288,0.0969,0.0,0.32899999999999996,0.297,83.37799999999999,4.0,70.0,1,75,87,spotify:track:7vgTNTaEz3CsBZ1N4YQalM,0,1,1,1,0,0,4.523116666666667,1,0.31,0.69
342,0.674,0.126,1.0,-16.865,1.0,0.0375,0.958,2.26e-05,0.355,0.34600000000000003,109.82700000000001,4.0,33.0,0,43,62,spotify:track:3LOpHuEpjkL4T1Zcjhko8w,0,1,0,0,0,0,4.0217,1,0.42,0.58
343,0.608,0.359,2.0,-8.916,1.0,0.0324,0.489,0.0,0.267,0.293,118.15,4.0,51.0,0,59,46,spotify:track:3Rc94e3TOA1K4vHnWeFVrn,0,1,0,0,0,1,3.1266666666666665,0,0.77,0.23
344,0.6409999999999999,0.48700000000000004,2.0,-7.098,1.0,0.03,0.271,0.00223,0.133,0.322,108.93299999999999,4.0,62.0,0,55,68,spotify:track:4p1Er46wDz4zGQI7Sxor3W,1,1,0,0,0,0,2.0825666666666667,0,0.58,0.42
345,0.746,0.653,7.0,-6.745,1.0,0.289,0.37799999999999995,0.0,0.22899999999999998,0.672,75.016,4.0,76.0,1,70,80.5,spotify:track:2EEeOnHehOozLq4aS0n6SL,0,1,1,1,0,0,4.21845,1,0.38,0.62
346,0.606,0.13,5.0,-10.029,1.0,0.134,0.945,5.07e-06,0.11699999999999999,0.177,177.1,4.0,58.0,0,59,86,spotify:track:5YLpIdoLpKPSPCamFAKUCi,0,0,1,1,0,0,1.8508333333333333,0,0.52,0.48
347,0.6990000000000001,0.304,1.0,-11.192,1.0,0.0993,0.779,0.000993,0.13699999999999998,0.271,119.705,4.0,82.0,1,91,92,spotify:track:4UKCKdYiLN6IMA5ZESUTL7,0,0,1,1,0,0,2.6697333333333333,1,0.43,0.57
348,0.564,0.484,8.0,-9.201,1.0,0.345,0.579,0.0,0.36,0.495,116.33200000000001,4.0,0.0,0,1,43.333333333333336,spotify:track:0qGWKKIvod6ksJC0MBJsOn,1,1,0,0,0,0,3.7139333333333333,1,0.45,0.55
349,0.551,0.26,6.0,-10.867,1.0,0.289,0.605,0.0,0.77,0.18,131.123,3.0,31.0,0,49,59,spotify:track:6dJ6jS0YAYWiyKS5krG6Oo,1,0,0,0,0,0,2.590116666666667,0,0.74,0.26
350,0.84,0.192,6.0,-12.843,1.0,0.0514,0.409,6e-06,0.10099999999999999,0.31,114.93,3.0,59.0,1,73,80,spotify:track:4QTwWQDW89udp0JDO2lmPI,1,1,0,0,0,0,4.437116666666666,0,0.68,0.32
351,0.5589999999999999,0.871,5.0,-5.337999999999999,0.0,0.0392,7.53e-06,0.00524,0.096,0.573,104.976,4.0,66.0,0,64,60,spotify:track:1H7zdcRD0gLGQY0w5ejGgX,0,1,0,0,0,1,3.5653333333333332,0,0.59,0.41
352,0.667,0.473,2.0,-12.597000000000001,1.0,0.0502,0.759,0.000354,0.11699999999999999,0.69,134.933,3.0,1.0,0,0,74,spotify:track:0T1hQWoeHLABtNE0gpPCd0,0,1,0,0,0,1,2.9037,1,0.28,0.72
