,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,song_popularity,explicit,artists,genres,album_popularity,artist_popularity
819,0.767,0.776,2.0,-5.98,1.0,0.0839,0.00968,6.05e-06,0.0712,0.523,112.989,177840.0,4.0,65,True,"['EARTHGANG', 'JID']","[['atl hip hop', 'hip hop', 'psychedelic hip hop', 'rap', 'underground hip hop'], ['hip hop', 'rap', 'underground hip hop']]","[59, 59]","[72, 75]"
820,0.604,0.436,2.0,-8.32,1.0,0.188,0.0544,0.000242,0.162,0.239,107.978,361280.0,4.0,35,False,['Duckwrth'],"[['escape room', 'underground hip hop']]",[29],[67]
821,0.538,0.612,2.0,-6.02,1.0,0.424,0.308,0.0,0.213,0.684,168.197,182493.0,4.0,70,True,"['Nipsey Hussle', 'Belly', 'Dom Kennedy']","[['conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap'], ['canadian hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'trap soul', 'underground hip hop'], ['cali rap', 'hip hop', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'west coast trap']]","[77, 77, 77]","[76, 65, 66]"
822,0.925,0.548,7.0,-6.572,1.0,0.0658,0.394,0.000128,0.11,0.0922,100.015,183160.0,4.0,73,True,"['Tyler, The Creator', 'A$AP Rocky']","[['hip hop', 'rap'], ['east coast hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']]","[67, 67]","[85, 86]"
823,0.81,0.54,3.0,-9.98,0.0,0.252,0.608,0.0166,0.103,0.657,120.011,242000.0,4.0,68,True,['Vince Staples'],"[['conscious hip hop', 'escape room', 'hip hop', 'rap', 'southern hip hop', 'underground hip hop']]",[65],[73]
824,0.876,0.397,11.0,-9.079,0.0,0.357,0.527,0.0,0.0901,0.48,127.924,206250.0,4.0,37,True,"['Christian Sinclair', 'Young Bull']","[[], ['nc hip hop']]","[43, 43]","[29, 38]"
825,0.837,0.843,8.0,-3.53,0.0,0.202,0.171,0.0,0.114,0.795,91.541,208385.0,4.0,26,True,['Young Bull'],[['nc hip hop']],[20],[38]
826,0.789,0.522,6.0,-6.646,0.0,0.115,0.46,0.00147,0.111,0.427,89.968,222627.0,4.0,46,True,['Lute'],"[['nc hip hop', 'underground hip hop']]",[50],[65]
827,0.74,0.712,9.0,-7.188,1.0,0.415,0.0796,0.0,0.491,0.652,146.315,217060.0,4.0,43,False,"['Schwey', 'Artemis']","[[], []]","[45, 45]","[39, 31]"
828,0.768,0.723,11.0,-7.764,0.0,0.294,0.362,0.0,0.146,0.725,108.082,161004.0,4.0,59,True,"['Wale', 'Meek Mill', 'Rick Ross']","[['hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary'], ['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap'], ['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']]","[73, 73, 73]","[77, 83, 83]"
829,0.334,0.485,5.0,-8.838,1.0,0.076,0.666,0.00418,0.14,0.436,169.434,211669.0,4.0,37,False,"['Noah Slee', 'FHAT', 'Beau Diako']","[['alternative r&b', 'indie soul', 'vapor soul'], [], []]","[31, 31, 31]","[50, 40, 48]"
830,0.679,0.505,2.0,-9.629,0.0,0.0773,0.875,0.0868,0.11,0.0819,140.013,219403.0,4.0,0,True,['Kevin Abstract'],"[['hip hop', 'lgbtq+ hip hop', 'rap']]",[0],[68]
831,0.572,0.409,3.0,-11.384,1.0,0.0377,0.662,0.296,0.125,0.351,129.983,247373.0,4.0,0,True,['Kevin Abstract'],"[['hip hop', 'lgbtq+ hip hop', 'rap']]",[0],[68]
832,0.653,0.381,1.0,-8.967,1.0,0.0512,0.0821,7.29e-05,0.175,0.133,140.08,125133.0,4.0,9,False,['Blanco White'],"[['british singer-songwriter', 'chamber pop', 'indie anthem-folk', 'indie folk']]",[5],[61]
833,0.676,0.357,1.0,-11.849,1.0,0.176,0.401,0.000231,0.104,0.362,150.857,198613.0,4.0,46,False,"['Toro y Moi', 'Wet']","[['alternative dance', 'art pop', 'chillwave', 'indie pop', 'indie soul', 'indietronica', 'new rave', 'nu gaze'], ['brooklyn indie', 'electropop', 'indie electropop', 'indie pop', 'indie poptimism', 'indietronica', 'nyc pop', 'pop', 'vapor soul']]","[57, 57]","[69, 61]"
834,0.636,0.106,9.0,-14.463,1.0,0.0445,0.851,2.45e-06,0.139,0.154,81.545,98954.0,4.0,48,True,"['Supa Bwe', 'Chance the Rapper']","[[], ['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']]","[46, 46]","[47, 84]"
835,0.601,0.426,2.0,-9.122,1.0,0.0561,0.81,0.0196,0.196,0.218,129.89,236250.0,4.0,35,True,['The Licks'],[[]],[35],[45]
836,0.489,0.396,8.0,-11.57,1.0,0.053,0.889,0.00713,0.203,0.523,134.131,196360.0,4.0,0,True,['FELIVAND'],"[['australian alternative pop', 'australian r&b']]",[0],[43]
837,0.359,0.647,7.0,-6.752,1.0,0.0292,0.298,0.146,0.122,0.0496,139.901,132500.0,3.0,57,False,['Bon Iver'],"[['eau claire indie', 'indie folk', 'melancholia', 'slow core']]",[71],[77]
838,0.501,0.809,7.0,-5.264,1.0,0.0938,0.0338,0.00602,0.119,0.258,149.964,252819.0,4.0,0,False,"['LAUNDRY DAY', 'Jasper Harris']","[['bedroom pop', 'indie r&b'], []]","[2, 2]","[55, 10]"
839,0.704,0.604,11.0,-7.276,1.0,0.0292,0.247,0.0173,0.294,0.135,134.999,222695.0,4.0,73,False,['Florence + The Machine'],"[['art pop', 'baroque pop', 'pop', 'uk alternative pop']]",[73],[78]
840,0.739,0.605,10.0,-3.632,1.0,0.0449,0.569,0.0,0.0925,0.623,127.0,199800.0,4.0,0,False,"['ayokay', 'Quinn XCII']","[['electropop', 'indie electropop', 'indie poptimism', 'indietronica', 'pop', 'pop edm', 'tropical house'], ['electropop', 'indie pop rap', 'pop', 'pop rap']]","[0, 0]","[64, 78]"
841,0.58,0.772,7.0,-6.722,1.0,0.0757,0.506,0.0,0.236,0.302,74.865,172210.0,4.0,49,False,"['DeJ Loaf', 'Leon Bridges']","[['deep pop r&b', 'detroit hip hop', 'pop rap', 'rap', 'trap', 'trap queen'], ['modern blues', 'soul']]","[43, 43]","[69, 77]"
842,0.747,0.76,1.0,-4.294,1.0,0.187,0.448,0.0,0.153,0.682,99.975,191147.0,4.0,54,False,['Ryan Beatty'],"[['alternative r&b', 'bedroom soul', 'electropop', 'indie pop', 'indie r&b', 'pop']]",[63],[60]
843,0.519,0.799,10.0,-4.207,1.0,0.0371,0.00878,0.0,0.107,0.226,107.489,277600.0,4.0,68,False,['Ed Sheeran'],"[['pop', 'uk pop']]",[90],[93]
844,0.752,0.531,0.0,-12.875,1.0,0.0369,0.0681,0.0048,0.293,0.892,110.018,203727.0,4.0,67,False,['Florence + The Machine'],"[['art pop', 'baroque pop', 'pop', 'uk alternative pop']]",[69],[78]
845,0.477,0.17,9.0,-12.345,1.0,0.103,0.969,0.0,0.105,0.317,129.249,92410.0,4.0,56,False,['Dayglow'],"[['austindie', 'indie pop', 'modern rock']]",[78],[71]
846,0.877,0.178,3.0,-13.987,1.0,0.102,0.776,0.0193,0.107,0.442,74.997,212460.0,4.0,34,True,['Col3trane'],"[['alternative r&b', 'indie r&b', 'indie soul', 'trap soul', 'uk contemporary r&b']]",[47],[63]
847,0.496,0.507,7.0,-8.784,1.0,0.119,0.364,0.764,0.0798,0.521,81.84,199649.0,4.0,52,False,['Mac DeMarco'],[['edmonton indie']],[45],[76]
848,0.445,0.295,6.0,-12.633,1.0,0.0487,0.88,0.0152,0.0824,0.118,80.364,245643.0,4.0,48,True,"['Vansire', 'Chester Watson']","[['bedroom pop', 'indie garage rock', 'indie pop', 'rochester mn indie'], ['underground hip hop']]","[59, 59]","[58, 51]"
849,0.816,0.554,11.0,-5.472,0.0,0.0359,0.123,0.000489,0.138,0.946,130.019,186000.0,4.0,0,True,"['Noname', 'Yaw', 'Adam Ness']","[['alternative r&b', 'chicago rap', 'escape room', 'hip hop', 'indie soul', 'neo soul', 'rap'], [], []]","[1, 1, 1]","[63, 28, 36]"
850,0.6,0.372,5.0,-13.568,1.0,0.0358,0.879,0.579,0.0453,0.145,119.992,209948.0,4.0,0,False,['Cautious Clay'],"[['alternative r&b', 'electropop', 'indie r&b', 'nyc pop']]",[0],[65]
851,0.815,0.219,11.0,-12.898,0.0,0.512,0.662,0.0,0.106,0.162,119.977,60000.0,5.0,23,False,['FLOOR CRY'],[['manitoba indie']],[17],[50]
852,0.51,0.0671,3.0,-12.163,0.0,0.0689,0.744,0.0,0.166,0.197,106.017,122933.0,3.0,43,True,['Tierra Whack'],"[['alternative r&b', 'escape room']]",[66],[68]
853,0.556,0.528,4.0,-8.033,1.0,0.0266,0.615,0.0964,0.122,0.163,159.821,285480.0,4.0,56,True,"['Odd Future', 'Frank Ocean']","[['hip hop', 'rap'], ['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']]","[62, 62]","[56, 86]"
854,0.536,0.0356,2.0,-20.759,1.0,0.0413,0.979,0.934,0.0888,0.169,143.016,360000.0,4.0,72,False,['John Mayer'],"[['neo mellow', 'pop', 'pop rock', 'singer-songwriter']]",[66],[84]
855,0.308,0.205,8.0,-12.962,1.0,0.0675,0.478,7.54e-05,0.153,0.0745,176.506,205663.0,3.0,46,False,['Justice Der'],[[]],[40],[55]
856,0.411,0.096,10.0,-17.007,1.0,0.0588,0.863,0.000245,0.117,0.198,91.91,242227.0,4.0,39,False,['Demo Taped'],[[]],[33],[43]
857,0.84,0.344,5.0,-8.613,0.0,0.0374,0.456,3.36e-05,0.35,0.526,111.994,199227.0,4.0,49,False,['Rainbow Kitten Surprise'],"[['indie folk', 'indie pop', 'indie rock', 'modern alternative rock', 'modern rock', 'stomp and holler', 'vapor soul']]",[67],[69]
858,0.579,0.252,9.0,-12.564,0.0,0.0405,0.86,0.714,0.0999,0.13,126.971,213059.0,4.0,73,False,['UMI'],"[['alternative r&b', 'bedroom soul', 'indie r&b', 'pop']]",[66],[70]
859,0.603,0.621,4.0,-7.761,1.0,0.0295,0.863,0.8,0.0964,0.662,80.17,182879.0,4.0,0,False,['McClenney'],"[['alternative r&b', 'indie r&b', 'indie soul', 'neo r&b']]",[0],[48]
860,0.751,0.0948,4.0,-20.83,1.0,0.0606,0.797,0.00494,0.109,0.458,64.066,171528.0,4.0,8,False,['Loving'],"[['experimental pop', 'indie garage rock', 'indie rock', 'neo-psychedelic', 'victoria bc indie']]",[4],[54]
861,0.631,0.381,7.0,-11.808,1.0,0.04,0.447,0.000171,0.0902,0.36,126.008,343446.0,4.0,30,False,['Black Pool'],[['bedroom pop']],[51],[47]
862,0.759,0.404,10.0,-11.802,0.0,0.0491,0.465,0.00131,0.0841,0.581,77.984,201334.0,4.0,65,False,['juan karlos'],"[['opm', 'pinoy indie', 'pinoy rock']]",[59],[59]
863,0.616,0.204,6.0,-11.421,0.0,0.0331,0.919,0.0,0.106,0.419,79.826,191000.0,4.0,62,False,['Raveena'],"[['alternative r&b', 'indie r&b', 'indie soul']]",[56],[62]
864,0.875,0.41,7.0,-6.29,0.0,0.0571,0.0674,0.0374,0.106,0.445,87.999,267400.0,4.0,3,True,['Pink Sweat$'],"[['alternative r&b', 'bedroom soul', 'indie r&b', 'pop']]",[1],[73]
865,0.539,0.535,1.0,-9.717,1.0,0.0319,0.42,0.632,0.263,0.352,78.885,181678.0,4.0,56,False,['The Internet'],"[['alternative r&b', 'escape room', 'indie soul', 'lgbtq+ hip hop']]",[64],[66]
866,0.592,0.584,8.0,-6.232,0.0,0.0893,0.158,2.63e-06,0.132,0.447,88.073,245893.0,4.0,58,False,"['Vansire', 'FLOOR CRY']","[['bedroom pop', 'indie garage rock', 'indie pop', 'rochester mn indie'], ['manitoba indie']]","[59, 59]","[58, 50]"
867,0.195,0.669,1.0,-10.457,1.0,0.0601,0.00804,0.788,0.238,0.428,173.12,249667.0,4.0,61,True,"['2 Chainz', 'Ariana Grande']","[['atl hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap'], ['dance pop', 'pop', 'post-teen pop']]","[65, 65]","[83, 95]"
868,0.539,0.363,10.0,-13.888,0.0,0.166,0.701,3.18e-06,0.14,0.549,136.422,350533.0,4.0,38,False,['Coldplay'],"[['permanent wave', 'pop']]",[32],[89]
869,0.614,0.482,4.0,-6.696,0.0,0.0264,0.493,9.51e-05,0.116,0.379,86.037,131453.0,4.0,62,False,"['Ms. Lauryn Hill', ""D'Angelo""]","[['conscious hip hop', 'dance pop', 'hip pop', 'neo soul', 'new jersey rap', 'pop', 'r&b', 'urban contemporary'], ['alternative r&b', 'funk', 'hip hop', 'indie soul', 'neo soul', 'r&b', 'soul', 'urban contemporary']]","[75, 75]","[72, 67]"
870,0.487,0.318,7.0,-16.804,1.0,0.411,0.893,0.00559,0.0793,0.148,92.874,121000.0,4.0,42,False,['Matty'],[['neo-psychedelic']],[51],[45]
871,0.48,0.526,5.0,-7.099,1.0,0.275,0.071,0.0,0.0879,0.374,199.662,267733.0,3.0,50,False,"['Hans.', 'Clairo', 'Aso']","[[], ['bedroom pop', 'boston indie', 'indie pop'], ['chillhop', 'lo-fi beats']]","[44, 44, 44]","[42, 80, 67]"
872,0.295,0.548,11.0,-5.454,1.0,0.0294,0.142,0.179,0.254,0.282,143.547,183000.0,3.0,0,True,['NIKI'],"[['indie r&b', 'indonesian r&b', 'pop']]",[0],[75]
873,0.705,0.348,0.0,-14.776,1.0,0.0379,0.426,0.376,0.111,0.771,81.008,240000.0,4.0,41,False,['Palmas'],[[]],[35],[32]
874,0.661,0.393,5.0,-8.199,1.0,0.0554,0.546,0.000131,0.11,0.165,83.851,244820.0,4.0,34,False,['Orion Sun'],"[['alternative r&b', 'bedroom pop', 'indie r&b', 'indie soul']]",[28],[58]
875,0.484,0.244,10.0,-12.716,0.0,0.0543,0.879,1.95e-06,0.104,0.349,126.098,227133.0,5.0,71,False,['LANY'],"[['la pop', 'pop']]",[67],[79]
876,0.555,0.468,9.0,-7.64,1.0,0.0592,0.399,0.0,0.172,0.41,113.345,239523.0,3.0,57,False,['Jhené Aiko'],"[['alternative r&b', 'pop', 'r&b', 'urban contemporary']]",[51],[84]
877,0.524,0.364,7.0,-10.209,1.0,0.0367,0.808,0.0,0.1,0.436,75.24,209831.0,4.0,2,False,"['Charlie Burg', 'Bluets']","[['ann arbor indie', 'bedroom soul', 'indie cafe pop', 'indie pop', 'indie r&b', 'indietronica'], []]","[1, 1]","[58, 46]"
878,0.45,0.3,7.0,-9.53,1.0,0.0477,0.634,3.1e-06,0.142,0.207,96.394,160160.0,4.0,78,False,"['Daniel Caesar', 'H.E.R.']","[['canadian contemporary r&b', 'pop'], ['pop', 'r&b']]","[79, 79]","[80, 82]"
879,0.317,0.0186,3.0,-23.65,0.0,0.0363,0.956,1.9e-06,0.12,0.117,78.325,163707.0,4.0,57,False,['H.E.R.'],"[['pop', 'r&b']]",[55],[82]
880,0.847,0.37,2.0,-10.389,1.0,0.0361,0.605,0.755,0.108,0.233,115.98,238667.0,4.0,52,False,['Doris Day'],"[['adult standards', 'brill building pop', 'easy listening', 'lounge', 'vocal jazz']]",[45],[61]
881,0.471,0.333,8.0,-11.857,0.0,0.0375,0.00391,0.000186,0.556,0.124,80.768,190370.0,4.0,0,False,['Rhye'],"[['downtempo', 'indie soul', 'indietronica', 'shimmer pop']]",[1],[68]
882,0.706,0.25,7.0,-9.861,0.0,0.0312,0.109,0.0488,0.0561,0.389,114.953,226416.0,4.0,0,False,['Ghost Loft'],[['gauze pop']],[0],[58]
883,0.386,0.118,2.0,-14.114,1.0,0.0406,0.945,1.15e-05,0.105,0.0363,111.745,194707.0,4.0,38,False,['Andy Shauf'],"[['art pop', 'canadian folk', 'canadian indie', 'canadian indie folk', 'chamber pop', 'freak folk', 'indie folk', 'indie rock', 'saskatchewan indie', 'stomp and holler']]",[56],[58]
884,0.626,0.0774,7.0,-22.062,1.0,0.0385,0.947,0.231,0.111,0.143,140.392,213643.0,3.0,0,False,['Villagers'],"[['chamber pop', 'indie folk', 'indie rock', 'neo mellow', 'stomp and holler']]",[0],[63]
885,0.489,0.608,0.0,-9.027,1.0,0.102,0.88,0.871,0.129,0.0615,94.953,244000.0,4.0,0,False,['Imaginary Future'],"[['folk-pop', 'indie anthem-folk', 'indie cafe pop', 'indie folk', 'indiecoustica', 'neo mellow', 'viral pop']]",[0],[66]
886,0.495,0.505,7.0,-10.034,1.0,0.409,0.813,2.01e-06,0.117,0.657,173.612,558973.0,4.0,0,False,['Majik'],[['vapor soul']],[0],[40]
887,0.541,0.483,1.0,-10.675,0.0,0.0514,0.351,0.4,0.111,0.641,80.73,199490.0,4.0,49,False,['Ms. Lauryn Hill'],"[['conscious hip hop', 'dance pop', 'hip pop', 'neo soul', 'new jersey rap', 'pop', 'r&b', 'urban contemporary']]",[53],[72]
888,0.521,0.27,1.0,-15.188,0.0,0.0713,0.438,0.0253,0.0996,0.207,121.312,216395.0,4.0,54,False,"['Vansire', 'sophie meiers', 'Ivy Sole']","[['bedroom pop', 'indie garage rock', 'indie pop', 'rochester mn indie'], ['bedroom soul', 'lo-fi beats'], []]","[59, 59, 59]","[58, 64, 41]"
889,0.182,0.34,0.0,-9.966,0.0,0.0337,0.972,0.603,0.1,0.112,78.895,267747.0,4.0,25,False,['Ayelle'],"[['alternative r&b', 'indie electropop', 'indie r&b', 'vapor soul']]",[19],[53]
890,0.603,0.419,4.0,-10.386,1.0,0.0321,0.00797,0.158,0.0968,0.222,86.056,120291.0,4.0,49,False,['Novo Amor'],"[['ambient folk', 'chamber pop', 'indie anthem-folk', 'indie folk', 'stomp and holler']]",[64],[68]
891,0.576,0.587,9.0,-8.735,1.0,0.0307,0.179,0.758,0.111,0.334,114.06,242514.0,4.0,28,False,['Craft Spells'],"[['chillwave', 'experimental pop', 'indie garage rock', 'indie pop', 'indietronica', 'noise pop', 'nu gaze', 'shimmer pop']]",[51],[48]
892,0.64,0.646,4.0,-8.108,0.0,0.0315,0.00285,0.0219,0.356,0.577,112.951,192250.0,4.0,46,False,['Vansire'],"[['bedroom pop', 'indie garage rock', 'indie pop', 'rochester mn indie']]",[59],[58]
893,0.504,0.606,0.0,-8.786,1.0,0.0238,0.641,0.943,0.115,0.571,171.994,377800.0,4.0,46,False,['Gus Dapperton'],"[['bedroom pop', 'indie pop', 'indie poptimism']]",[46],[83]
894,0.348,0.263,0.0,-8.531,1.0,0.0516,0.835,0.654,0.129,0.12,74.517,236000.0,4.0,0,False,['Sunset Rollercoaster'],[['taiwan indie']],[0],[56]
895,0.439,0.422,8.0,-17.227,1.0,0.0409,0.0148,4.84e-05,0.0697,0.551,81.833,236933.0,4.0,57,False,['Youth Lagoon'],"[['chamber pop', 'chillwave', 'dream pop', 'idaho indie', 'indie pop', 'indie rock', 'indietronica', 'shimmer pop', 'stomp and holler']]",[56],[51]
896,0.744,0.597,2.0,-8.41,0.0,0.0754,0.424,0.00418,0.0996,0.796,81.451,105059.0,4.0,72,False,['Crowded House'],"[['australian rock', 'dance rock', 'mellow gold', 'permanent wave', 'pop rock', 'rock']]",[66],[69]
897,0.514,0.526,0.0,-8.756,0.0,0.0261,0.753,0.0789,0.115,0.397,148.098,202721.0,4.0,35,False,['Jaunt'],[['toronto indie']],[33],[33]
898,0.547,0.308,0.0,-11.75,1.0,0.0377,0.505,0.0,0.109,0.41,114.719,217747.0,4.0,38,False,"['Mellow Fellow', 'Ruru']","[['indie garage rock'], ['bedroom pop']]","[32, 32]","[53, 39]"
899,0.523,0.464,0.0,-12.942,1.0,0.0406,0.42,0.0,0.107,0.252,74.97,216000.0,4.0,66,False,['David Bowie'],"[['album rock', 'art rock', 'classic rock', 'dance rock', 'glam rock', 'permanent wave', 'protopunk', 'rock']]",[70],[82]
900,0.739,0.419,3.0,-8.241,0.0,0.0854,0.219,0.0,0.196,0.58,60.493,304760.0,4.0,48,True,['Kevin Abstract'],"[['hip hop', 'lgbtq+ hip hop', 'rap']]",[42],[68]
901,0.75,0.709,10.0,-10.489,1.0,0.284,0.468,0.0,0.0952,0.888,120.079,214960.0,4.0,63,True,"['Frank Ocean', 'Earl Sweatshirt']","[['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop'], ['alternative hip hop', 'escape room', 'experimental hip hop', 'hip hop', 'rap', 'underground hip hop']]","[76, 76]","[86, 71]"
902,0.51,0.696,4.0,-10.83,1.0,0.0802,0.0157,0.000104,0.297,0.905,176.568,359733.0,4.0,13,True,['Rob Curly'],[[]],[22],[49]
903,0.827,0.673,5.0,-8.401,0.0,0.23,0.192,0.00136,0.146,0.779,78.007,85754.0,4.0,68,False,['Billy Idol'],"[['album rock', 'classic rock', 'dance rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']]",[65],[71]
904,0.862,0.499,4.0,-9.324,1.0,0.0351,0.87,0.358,0.409,0.871,111.995,176837.0,3.0,63,False,['Frank Ocean'],"[['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']]",[85],[86]
905,0.87,0.39,2.0,-10.685,1.0,0.0514,0.749,0.129,0.0962,0.654,103.985,180000.0,4.0,41,False,['Fantasy Guys'],[['indie garage rock']],[45],[39]
906,0.544,0.442,0.0,-7.489,1.0,0.0318,0.907,0.0137,0.271,0.342,91.757,190076.0,4.0,40,False,['SALES'],[['orlando indie']],[62],[69]
907,0.639,0.15,8.0,-13.881,1.0,0.106,0.79,2.85e-06,0.116,0.328,116.123,132000.0,4.0,42,False,['rei brown'],"[['emo rap', 'lo-fi beats']]",[36],[55]
908,0.614,0.719,9.0,-4.694,1.0,0.0955,0.179,1.72e-05,0.163,0.34,160.075,271733.0,4.0,51,False,"['Mac Ayres', 'Jack Dine']","[['alternative r&b', 'indie r&b'], []]","[63, 63]","[66, 54]"
909,0.494,0.406,11.0,-10.725,0.0,0.0416,0.607,0.53,0.122,0.219,81.067,191904.0,4.0,5,False,['H.E.R.'],"[['pop', 'r&b']]",[3],[82]
910,0.454,0.791,2.0,-6.013,1.0,0.335,0.107,2.1e-06,0.108,0.791,127.638,236160.0,4.0,0,False,['Crumb'],"[['indie garage rock', 'neo-psychedelic']]",[0],[64]
911,0.729,0.338,5.0,-12.816,1.0,0.116,0.892,0.000295,0.118,0.184,119.345,234595.0,4.0,70,True,['Jhené Aiko'],"[['alternative r&b', 'pop', 'r&b', 'urban contemporary']]",[75],[84]
912,0.402,0.378,1.0,-8.682,0.0,0.0436,0.807,0.0,0.242,0.317,73.262,199052.0,4.0,65,False,['Mac Ayres'],"[['alternative r&b', 'indie r&b']]",[69],[66]
913,0.462,0.595,2.0,-9.363,1.0,0.0347,0.215,0.0,0.184,0.64,113.719,152613.0,4.0,64,True,['Rex Orange County'],"[['bedroom pop', 'indie r&b', 'pop']]",[58],[81]
914,0.378,0.364,5.0,-13.639,0.0,0.258,0.921,0.0,0.192,0.412,182.256,70253.0,5.0,0,False,['Arctic Monkeys'],"[['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']]",[0],[84]
915,0.395,0.922,1.0,-2.176,1.0,0.375,0.19,0.0,0.134,0.558,162.361,257690.0,4.0,36,False,['Syd'],"[['alternative r&b', 'escape room', 'indie r&b', 'lgbtq+ hip hop']]",[55],[68]
916,0.655,0.675,1.0,-9.352,1.0,0.0599,0.272,0.0236,0.727,0.587,77.589,427800.0,4.0,69,True,['Drake'],"[['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']]",[72],[99]
917,0.541,0.224,6.0,-12.408,1.0,0.448,0.726,0.0,0.178,0.571,168.504,196445.0,5.0,71,False,['Bob Marley & The Wailers'],[['reggae']],[65],[84]
918,0.655,0.451,0.0,-4.711,1.0,0.229,0.483,0.0315,0.129,0.587,91.036,204213.0,4.0,37,False,['FRANK LEONE'],[[]],[31],[31]
919,0.799,0.309,5.0,-8.462,0.0,0.165,0.164,0.00037,0.0854,0.553,89.964,200000.0,4.0,42,False,['Omar Apollo'],"[['alternative r&b', 'bedroom pop', 'bedroom soul', 'indie r&b', 'pop']]",[37],[68]
920,0.66,0.447,1.0,-9.026,0.0,0.0482,0.81,2.15e-06,0.11,0.578,84.95,174490.0,4.0,48,False,"['Hablot Brown', 'Maths Time Joy']","[['alternative r&b', 'indie r&b', 'indie soul', 'lo-fi chill', 'neo r&b'], ['alternative r&b']]","[46, 46]","[51, 39]"
921,0.71,0.19,4.0,-11.137,1.0,0.0401,0.697,0.0,0.0788,0.495,105.14,153125.0,4.0,71,False,"['Alina Baraz', 'Khalid']","[['alternative r&b', 'electropop', 'etherpop', 'pop'], ['alternative r&b', 'pop']]","[71, 71]","[76, 93]"
922,0.56,0.587,8.0,-2.998,1.0,0.0275,0.406,0.0,0.111,0.548,131.001,276870.0,4.0,0,False,['Pink Sweat$'],"[['alternative r&b', 'bedroom soul', 'indie r&b', 'pop']]",[1],[73]
923,0.829,0.565,9.0,-11.048,1.0,0.039,0.673,0.00404,0.154,0.61,108.975,218387.0,4.0,45,False,['Gus Dapperton'],"[['bedroom pop', 'indie pop', 'indie poptimism']]",[38],[83]
924,0.684,0.585,2.0,-7.601,1.0,0.0712,0.357,1.23e-06,0.728,0.335,148.507,237166.0,4.0,0,False,"[""Chef'Special""]","[['dutch indie', 'dutch pop', 'dutch rock', 'folk-pop']]",[0],[62]
925,0.894,0.61,4.0,-5.691,0.0,0.0487,0.0227,0.00744,0.102,0.78,136.64,60000.0,4.0,54,True,['Anderson .Paak'],[['escape room']],[58],[79]
926,0.941,0.656,0.0,-8.178,1.0,0.154,0.22,1.06e-05,0.121,0.382,109.908,60000.0,4.0,68,True,['Tierra Whack'],"[['alternative r&b', 'escape room']]",[66],[68]
927,0.826,0.365,1.0,-7.024,1.0,0.0412,0.849,3.8e-06,0.186,0.802,85.244,239324.0,4.0,57,True,['Tierra Whack'],"[['alternative r&b', 'escape room']]",[66],[68]
928,0.546,0.859,1.0,-5.966,1.0,0.0306,0.00223,0.000947,0.0529,0.645,99.965,292267.0,4.0,64,True,['Tierra Whack'],"[['alternative r&b', 'escape room']]",[57],[68]
929,0.566,0.388,1.0,-9.054,0.0,0.0367,0.721,0.000297,0.222,0.26,119.985,392441.0,4.0,66,False,['Tame Impala'],"[['australian psych', 'neo-psychedelic']]",[60],[83]
930,0.57,0.576,1.0,-6.792,1.0,0.0631,0.228,0.0,0.33,0.438,143.943,206947.0,4.0,36,True,['Choker'],"[['alternative r&b', 'indie r&b', 'indie soul']]",[61],[60]
931,0.684,0.293,9.0,-9.519,1.0,0.0966,0.932,1.83e-06,0.106,0.326,134.266,58453.0,3.0,57,False,"['Chloe x Halle', 'Joey Bada$$']","[['alternative r&b', 'deep pop r&b', 'escape room', 'indie r&b', 'pop', 'pop rap', 'r&b'], ['conscious hip hop', 'gangster rap', 'hip hop', 'rap', 'southern hip hop', 'trap', 'underground hip hop']]","[60, 60]","[64, 76]"
932,0.786,0.184,5.0,-18.114,1.0,0.46,0.828,0.0186,0.11,0.312,120.158,58413.0,4.0,45,True,['Tierra Whack'],"[['alternative r&b', 'escape room']]",[66],[68]
933,0.676,0.56,4.0,-6.024,0.0,0.0643,0.0112,0.00403,0.137,0.551,178.555,219332.0,4.0,44,True,['Tierra Whack'],"[['alternative r&b', 'escape room']]",[66],[68]
