,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,song_popularity,explicit,artists,genres,album_popularity,artist_popularity,like
136,0.407,0.589,2,-5.32,1,0.03,0.547,0.0,0.281,0.559,109.009,204147,4,4,False,['Frank Sinatra'],"[['adult standards', 'easy listening', 'lounge']]",[10],[79],1
137,0.64,0.296,4,-12.266,0,0.0585,0.505,4.66e-06,0.083,0.387,119.647,147520,4,7,False,"['Frank Sinatra', 'Count Basie']","[['adult standards', 'easy listening', 'lounge'], ['adult standards', 'bebop', 'big band', 'cool jazz', 'jazz', 'jazz piano', 'lounge', 'swing', 'vocal jazz']]","[5, 5]","[79, 67]",1
138,0.513,0.0589,2,-14.647,0,0.0398,0.972,2.87e-06,0.18,0.402,104.889,181413,5,2,False,"['Billie Holiday', 'Eddie Heywood']","[['adult standards', 'jazz blues', 'lounge', 'soul', 'torch song', 'vocal jazz'], []]","[1, 1]","[67, 49]",1
139,0.462,0.219,8,-9.2,1,0.0428,0.84,0.00132,0.133,0.349,80.447,246440,4,1,False,"['Louis Armstrong', ""Sy Oliver's Orchestra""]","[['adult standards', 'dixieland', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz'], []]","[5, 5]","[73, 32]",1
140,0.62,0.235,3,-11.639,1,0.048,0.834,0.0,0.237,0.54,109.626,160653,4,1,False,['Bing Crosby'],"[['adult standards', 'easy listening', 'lounge']]",[3],[58],1
141,0.648,0.306,0,-13.395,1,0.0883,0.588,0.0,0.252,0.661,122.027,351893,4,8,False,"['Ella Fitzgerald', 'Louis Armstrong']","[['adult standards', 'jazz blues', 'swing', 'vocal jazz'], ['adult standards', 'dixieland', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']]","[5, 5]","[72, 73]",1
142,0.734,0.203,7,-13.658,1,0.0457,0.875,0.000124,0.0902,0.519,112.166,166360,4,51,False,"['Harry Connick, Jr.']","[['adult standards', 'contemporary vocal jazz', 'lounge', 'vocal jazz']]",[47],[57],1
143,0.628,0.502,5,-11.929,1,0.0325,0.301,0.0,0.403,0.918,131.437,170840,4,43,False,['The Isley Brothers'],"[['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']]",[40],[67],1
144,0.647,0.389,2,-11.833,1,0.0363,0.323,0.000148,0.0935,0.329,120.796,203067,4,41,False,['Henri Salvador'],"[['chanson', 'french movie tunes']]",[50],[53],1
145,0.463,0.273,0,-15.364,0,0.074,0.907,0.000367,0.101,0.293,146.426,239960,4,58,False,['Aretha Franklin'],"[['adult standards', 'classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']]",[55],[74],1
146,0.809,0.508,1,-9.182,1,0.0328,0.654,0.000224,0.105,0.732,121.968,181467,4,63,False,['Vicente Garcia'],"[['bachata', 'cumbia', 'dominican pop', 'latin', 'latin alternative', 'latin pop', 'reggae en espanol']]",[64],[65],1
147,0.91,0.656,2,-6.456,1,0.0376,0.0399,2.38e-05,0.293,0.906,122.954,205973,4,60,False,['Vicente Garcia'],"[['bachata', 'cumbia', 'dominican pop', 'latin', 'latin alternative', 'latin pop', 'reggae en espanol']]",[64],[65],1
148,0.874,0.604,6,-5.426,0,0.0343,0.107,6.83e-05,0.0918,0.836,132.991,239427,4,53,False,['Vicente Garcia'],"[['bachata', 'cumbia', 'dominican pop', 'latin', 'latin alternative', 'latin pop', 'reggae en espanol']]",[64],[65],1
149,0.726,0.177,1,-14.824,0,0.0353,0.896,2.14e-06,0.116,0.618,92.934,214547,4,59,False,"['Natalia Lafourcade', 'Los Macorinos']","[['latin', 'latin alternative', 'latin pop', 'latin rock', 'mexican pop', 'rock en espanol', 'veracruz indie'], []]","[64, 64]","[76, 61]",1
150,0.698,0.724,5,-8.813,0,0.0428,0.755,0.847,0.106,0.851,120.02,268028,4,30,False,"[""L'Impératrice""]","[['french indie pop', 'french indietronica', 'indie soul', 'new french touch']]",[39],[61],1
151,0.268,0.192,4,-17.779,0,0.0325,0.898,0.878,0.384,0.0568,110.61,1032707,3,32,False,['Harmonium'],"[['indie quebecois', 'prog quebec', 'symphonic rock']]",[36],[41],1
152,0.598,0.71,0,-6.839,0,0.0272,0.0476,1.77e-05,0.1,0.726,97.976,274294,4,47,False,['Tame Impala'],"[['australian psych', 'neo-psychedelic']]",[39],[83],1
153,0.424,0.615,9,-6.217,0,0.0325,0.0158,0.000389,0.0844,0.155,77.935,318591,4,68,False,['Tame Impala'],"[['australian psych', 'neo-psychedelic']]",[82],[83],1
154,0.924,0.485,1,-8.985,0,0.082,0.105,0.0,0.076,0.325,120.034,234787,4,1,False,"['Flight Facilities', 'Giselle']","[['alternative dance', 'aussietronica', 'australian dance', 'australian indie', 'australian pop', 'indie soul', 'indietronica', 'nu disco'], []]","[2, 2]","[63, 48]",1
155,0.554,0.885,2,-6.212,1,0.0443,0.0323,0.0238,0.345,0.367,104.945,258707,4,54,False,['Tame Impala'],"[['australian psych', 'neo-psychedelic']]",[57],[83],1
156,0.75,0.664,0,-7.306,0,0.0723,0.428,0.634,0.0931,0.586,100.026,266464,4,52,False,['Harold van Lennep'],[[]],[48],[46],1
157,0.716,0.534,6,-9.327,1,0.0531,0.00729,0.74,0.0682,0.271,123.003,444878,4,53,False,"[""N'to""]","[['minimal melodic techno', 'minimal techno', 'new french touch', 'tropical house']]",[45],[58],1
158,0.461,0.526,6,-10.668,1,0.0506,0.00142,0.861,0.108,0.0401,120.011,416000,4,57,False,"[""N'to""]","[['minimal melodic techno', 'minimal techno', 'new french touch', 'tropical house']]",[50],[58],1
159,0.697,0.877,3,-4.465,1,0.0462,0.462,0.00943,0.083,0.802,101.99,173631,4,72,False,['alt-J'],"[['indie rock', 'modern rock']]",[67],[75],1
160,0.574,0.447,5,-10.38,1,0.0296,0.337,0.513,0.114,0.329,100.003,350164,4,0,False,"[""L'Impératrice""]","[['french indie pop', 'french indietronica', 'indie soul', 'new french touch']]",[2],[61],1
161,0.733,0.59,6,-7.208,0,0.121,0.000672,0.874,0.061,0.35,89.685,182416,4,25,False,['Blunted Beatz'],[[]],[19],[36],1
162,0.424,0.509,1,-8.47,1,0.0309,0.309,0.846,0.124,0.116,122.895,587733,4,41,False,['Unknown Mortal Orchestra'],"[['chillwave', 'indie pop', 'indie rock', 'indie soul', 'indietronica', 'kiwi rock', 'neo-psychedelic', 'new rave', 'portland hip hop', 'psychedelic pop']]",[41],[67],1
163,0.603,0.396,11,-12.765,1,0.034,0.759,0.856,0.275,0.198,95.0,312640,4,47,False,['Emancipator'],"[['downtempo', 'electronica', 'livetronica', 'nu jazz', 'trip hop']]",[54],[63],1
164,0.472,0.366,11,-12.595,0,0.0286,0.15,0.308,0.0837,0.171,127.167,382297,4,74,False,['Pink Floyd'],"[['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']]",[78],[83],1
165,0.266,0.294,7,-11.938,0,0.0291,0.771,0.697,0.107,0.0397,137.941,811077,3,66,False,['Pink Floyd'],"[['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']]",[72],[83],1
166,0.275,0.216,5,-13.818,1,0.0345,0.768,0.897,0.0832,0.181,116.388,283872,4,66,False,['Pink Floyd'],"[['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']]",[76],[83],1
167,0.703,0.237,5,-14.283,1,0.0541,0.852,0.637,0.0924,0.171,107.992,173627,4,54,False,['Jungle'],"[['indie soul', 'indietronica', 'uk contemporary r&b']]",[63],[66],1
168,0.279,0.852,7,-7.838,1,0.0511,0.0119,0.076,0.0624,0.438,117.418,558933,4,11,False,['Lynyrd Skynyrd'],"[['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'southern rock']]",[9],[75],1
169,0.529,0.461,2,-8.365,1,0.0264,0.365,6.51e-05,0.139,0.665,146.661,228587,4,43,False,['The Stills-Young Band'],"[['country rock', 'folk rock', 'roots rock']]",[57],[40],1
170,0.648,0.309,2,-12.432,1,0.0264,0.526,0.000249,0.124,0.407,112.929,303213,4,71,False,['Neil Young'],"[['album rock', 'canadian singer-songwriter', 'classic canadian rock', 'classic rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter']]",[65],[74],1
171,0.502,0.4,7,-13.697,0,0.0294,0.856,0.000375,0.333,0.435,127.182,227706,4,68,False,"['Neil Young', 'Crazy Horse']","[['album rock', 'canadian singer-songwriter', 'classic canadian rock', 'classic rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter'], ['country rock', 'folk rock', 'roots rock']]","[62, 62]","[74, 63]",1
172,0.596,0.605,7,-12.145,1,0.0255,0.181,0.000331,0.0863,0.886,97.798,283800,4,82,False,['Lynyrd Skynyrd'],"[['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'southern rock']]",[75],[75],1
173,0.822,0.607,9,-6.438,1,0.0493,8.2e-05,0.84,0.0798,0.273,123.021,386339,4,13,False,"['Pierre Reynolds', 'Bruce Bailey']","[[], ['detroit house']]","[7, 7]","[6, 5]",1
174,0.696,0.545,2,-9.07,1,0.0589,0.00124,0.732,0.053,0.477,122.51,459360,4,0,False,"['Gerd', 'Marcoradi']","[[], []]","[0, 0]","[23, 11]",1
175,0.785,0.54,9,-13.329,1,0.0484,0.219,0.938,0.111,0.0606,122.997,396213,4,25,False,['Oliver Schories'],"[['deep euro house', 'deep melodic euro house', 'hamburg electronic', 'minimal techno', 'tech house']]",[43],[53],1
176,0.753,0.651,10,-9.834,0,0.0563,0.0005,0.8,0.0935,0.0875,123.002,455297,4,35,False,"['Ali Love', 'feat. Kali', 'Maceo Plex']","[[], [], ['deep disco house', 'deep house', 'deep melodic euro house', 'house', 'latin tech house', 'melodic techno', 'microhouse', 'minimal tech house', 'minimal techno', 'tech house']]","[28, 28, 28]","[40, 22, 56]",1
177,0.832,0.876,6,-5.124,0,0.205,0.173,0.737,0.162,0.635,120.057,201939,4,59,False,"['Feder', 'Lyse']","[['new french touch', 'tropical house'], []]","[51, 51]","[59, 50]",1
178,0.857,0.779,6,-9.604,1,0.0476,7.96e-05,0.88,0.0589,0.669,124.005,482000,4,9,False,['Neverdogs'],[['uk tech house']],[5],[25],1
179,0.665,0.843,11,-5.916,0,0.17,0.0906,1.57e-05,0.145,0.422,104.993,225893,4,30,False,"['Synapson', 'Charles Harvey']","[['french indie pop', 'french indietronica', 'new french touch', 'tropical house'], []]","[53, 53]","[58, 23]",1
180,0.696,0.545,2,-9.07,1,0.0589,0.00124,0.732,0.053,0.477,122.51,459360,4,2,False,"['Gerd', 'Marcoradi']","[[], []]","[15, 15]","[23, 11]",1
181,0.908,0.518,1,-9.569,1,0.116,0.00406,0.682,0.104,0.624,124.008,402842,4,43,False,"['Ronald Christoph', 'Orlando']","[[], []]","[36, 36]","[31, 32]",1
182,0.681,0.679,5,-8.924,0,0.0621,0.000211,0.907,0.12,0.464,123.009,501481,4,11,False,['Modeplex'],[[]],[6],[36],1
183,0.764,0.857,3,-6.095,0,0.0554,0.00182,0.867,0.0535,0.506,125.008,400004,4,43,False,['Mark Knight'],"[['big room', 'deep groove house', 'deep house', 'disco house', 'edm', 'electro house', 'funky tech house', 'house', 'progressive electro house', 'progressive house', 'tech house', 'uk house', 'vocal house']]",[35],[56],1
184,0.722,0.798,2,-9.036,1,0.0427,0.0084,0.902,0.753,0.335,123.019,415120,4,27,False,['Hot Since 82'],"[['deep disco house', 'deep house', 'house', 'minimal tech house', 'tech house', 'uk house']]",[33],[56],1
185,0.785,0.69,3,-10.225,0,0.0698,0.00291,0.907,0.203,0.215,128.879,435267,4,55,False,['Oxia'],"[['minimal techno', 'tech house']]",[50],[47],1
186,0.751,0.721,11,-8.093,0,0.0655,0.000252,0.574,0.119,0.0388,126.02,502969,4,58,False,"['Adam Beyer', 'Bart Skils']","[['dark techno', 'minimal techno', 'raw techno', 'schranz', 'swedish electronic', 'swedish techno', 'techno'], ['tech house']]","[50, 50]","[54, 51]",1
187,0.719,0.377,9,-12.585,0,0.0974,0.661,0.0,0.0902,0.575,83.919,340013,4,60,False,['The Isley Brothers'],"[['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']]",[54],[67],1
188,0.639,0.485,4,-11.072,0,0.0388,0.144,0.0421,0.124,0.109,86.026,251157,4,24,False,"['Lucien & The Kimono Orchestra', 'Moodoïd']","[['french indie pop', 'french indietronica'], []]","[24, 24]","[38, 36]",1
189,0.296,0.669,0,-5.364,0,0.0452,0.03,0.831,0.154,0.679,74.692,305947,4,58,False,['Santana'],"[['blues rock', 'classic rock', 'mexican classic rock', 'rock']]",[64],[74],1
190,0.791,0.666,4,-6.191,1,0.0316,0.788,1.55e-05,0.122,0.783,109.044,235166,4,37,False,['Vicente Cifuentes'],"[['bachata', 'chilean indie']]",[29],[45],1
191,0.777,0.603,2,-8.491,1,0.0304,0.417,0.287,0.113,0.879,126.971,174206,4,40,False,"['Vicente Cifuentes', 'El David Aguilar']","[['bachata', 'chilean indie'], []]","[33, 33]","[45, 44]",1
192,0.756,0.397,7,-10.701,0,0.0522,0.57,0.0115,0.0542,0.507,101.985,199396,4,74,False,['Al Green'],"[['classic soul', 'funk', 'memphis soul', 'quiet storm', 'soul', 'soul blues', 'southern soul']]",[68],[69],1
193,0.583,0.798,2,-9.716,0,0.0612,0.113,0.0,0.0513,0.96,85.323,280280,4,60,False,['Barry White'],"[['adult standards', 'disco', 'funk', 'motown', 'quiet storm', 'soul']]",[58],[68],1
194,0.729,0.78,5,-7.604,1,0.0631,0.114,0.106,0.0759,0.795,111.833,274000,4,67,False,['Barry White'],"[['adult standards', 'disco', 'funk', 'motown', 'quiet storm', 'soul']]",[61],[68],1
195,0.359,0.0955,5,-15.64,1,0.0395,0.908,0.514,0.124,0.229,87.696,240000,4,30,False,"['Louis Armstrong', 'Duke Ellington']","[['adult standards', 'dixieland', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz'], ['adult standards', 'bebop', 'big band', 'cool jazz', 'jazz', 'jazz piano', 'lounge', 'swing', 'vocal jazz']]","[34, 34]","[73, 64]",1
196,0.735,0.248,10,-12.682,0,0.038,0.89,8.33e-05,0.126,0.315,96.07,200453,4,49,False,['Onda Vaga'],"[['argentine indie', 'argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']]",[56],[55],1
197,0.707,0.238,3,-8.818,1,0.0379,0.0905,2.42e-06,0.0842,0.345,124.156,270847,3,75,True,['Daniel Caesar'],"[['canadian contemporary r&b', 'pop']]",[69],[80],1
198,0.662,0.429,4,-10.047,0,0.0686,0.668,0.502,0.221,0.158,87.073,215172,4,52,False,"['Duñe', 'Crayon']","[['indie soul'], ['indie soul', 'new french touch']]","[48, 48]","[48, 51]",1
199,0.531,0.395,5,-11.835,0,0.0288,0.406,0.0011,0.0948,0.384,106.159,305613,4,46,False,['Lonnie Liston Smith and the Cosmic Echoes'],"[['jazz funk', 'soul jazz']]",[42],[43],1
200,0.574,0.451,6,-10.803,0,0.191,0.514,0.0,0.0823,0.616,83.95,219648,4,50,False,['Ravyn Lenae'],"[['alternative r&b', 'escape room', 'indie r&b', 'indie soul', 'neo soul']]",[47],[59],1
201,0.527,0.897,4,-3.545,1,0.0523,0.195,0.861,0.225,0.299,98.891,181751,4,46,False,['Dirty Art Club'],"[['charlotte nc indie', 'chillhop', 'wonky']]",[44],[48],1
202,0.657,0.169,5,-16.875,0,0.036,0.898,0.00019,0.0837,0.456,129.772,322333,4,45,False,['Antônio Carlos Jobim'],"[['adult standards', 'bossa nova', 'brazilian jazz', 'latin classical', 'mpb', 'violao']]",[39],[69],1
203,0.804,0.763,2,-5.48,1,0.0519,0.0678,0.0,0.368,0.0585,136.052,156886,4,71,True,['Travis Scott'],[['rap']],[93],[98],1
204,0.785,0.554,0,-6.571,1,0.0409,0.283,3.4e-06,0.116,0.144,128.047,150043,4,82,True,['Travis Scott'],[['rap']],[93],[98],1
205,0.81,0.582,5,-5.098,0,0.125,0.0862,0.00681,0.207,0.503,95.004,209116,4,72,True,['Travis Scott'],[['rap']],[93],[98],1
206,0.726,0.535,7,-7.804,0,0.0476,0.0533,1.38e-05,0.0984,0.375,98.067,216558,4,65,False,['Drake'],"[['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']]",[83],[100],1
207,0.912,0.412,7,-8.074,1,0.124,0.0164,0.013,0.104,0.422,154.983,238614,4,82,True,['Drake'],"[['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']]",[88],[100],1
208,0.755,0.575,4,-8.392,0,0.0673,0.0443,0.00127,0.276,0.493,85.994,205147,4,2,True,['Drake'],"[['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']]",[15],[100],1
209,0.534,0.684,11,-7.874,0,0.717,0.164,0.0,0.499,0.338,170.416,195720,4,2,True,['Drake'],"[['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']]",[15],[100],1
210,0.677,0.658,8,-5.149,1,0.0699,0.15,0.0,0.155,0.874,134.086,217387,4,56,False,"['LION BABE', 'Moe Moks']","[['alternative r&b', 'escape room', 'indie r&b', 'indie soul', 'neo r&b', 'neo soul'], []]","[49, 49]","[56, 45]",1
211,0.674,0.441,7,-7.86,0,0.033,0.0717,0.0,0.104,0.157,124.568,258120,4,0,False,"['Kanye West', 'Lil Wayne']","[['chicago rap', 'rap'], ['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']]","[1, 1]","[90, 89]",1
212,0.66,0.658,7,-6.127,1,0.0387,0.0409,0.00595,0.102,0.153,176.701,207071,4,67,True,['6LACK'],"[['alternative r&b', 'atl hip hop', 'hip hop', 'melodic rap', 'pop', 'pop rap', 'rap', 'trap']]",[76],[81],1
213,0.491,0.609,5,-8.486,1,0.0461,0.529,0.00838,0.426,0.614,90.09,234307,4,39,False,['Hank Crawford'],"[['jazz blues', 'jazz funk', 'jazz saxophone', 'soul jazz']]",[33],[32],1
214,0.465,0.422,0,-12.556,1,0.0629,0.726,0.647,0.076,0.519,169.873,228560,4,3,False,['Webert Sicot'],[['kompa']],[11],[10],1
215,0.448,0.467,0,-11.847,1,0.0542,0.75,0.851,0.456,0.296,94.237,541333,4,3,False,['Webert Sicot'],[['kompa']],[11],[10],1
216,0.54,0.429,9,-13.184,0,0.0352,0.592,0.918,0.145,0.148,106.227,335640,4,2,False,['Webert Sicot'],[['kompa']],[11],[10],1
217,0.395,0.45,7,-10.714,1,0.0414,0.606,0.00145,0.277,0.815,80.238,236107,4,3,False,['Webert Sicot'],[['kompa']],[4],[10],1
218,0.786,0.12,2,-18.143,1,0.0414,0.555,0.838,0.0994,0.294,103.035,230971,3,0,False,"['vbnd', 'Simon Jasieniuk', 'Connor Newton', 'Justice Der']","[['alternative r&b', 'indie r&b', 'vapor soul', 'vapor twitch'], [], [], []]","[0, 0, 0, 0]","[47, 26, 35, 55]",1
219,0.458,0.274,10,-11.975,0,0.0347,0.939,0.0122,0.127,0.276,70.987,254893,4,1,False,"['Duke Ellington', 'John Coltrane']","[['adult standards', 'bebop', 'big band', 'cool jazz', 'jazz', 'jazz piano', 'lounge', 'swing', 'vocal jazz'], ['bebop', 'contemporary post-bop', 'cool jazz', 'free jazz', 'jazz', 'jazz saxophone']]","[1, 1]","[64, 67]",1
220,0.461,0.0546,0,-18.982,1,0.0362,0.988,0.208,0.126,0.23,128.91,296667,4,54,False,"['John Coltrane', 'Johnny Hartman']","[['bebop', 'contemporary post-bop', 'cool jazz', 'free jazz', 'jazz', 'jazz saxophone'], ['adult standards', 'lounge', 'vocal jazz']]","[48, 48]","[67, 52]",1
221,0.397,0.28,1,-18.805,0,0.0517,0.553,0.536,0.111,0.146,80.817,1746884,4,26,False,"[""L'Impératrice""]","[['french indie pop', 'french indietronica', 'indie soul', 'new french touch']]",[19],[61],1
222,0.578,0.0549,4,-28.549,0,0.0409,0.98,0.968,0.106,0.418,122.892,329041,4,51,False,['Justice Der'],[[]],[52],[55],1
223,0.681,0.163,11,-22.597,1,0.165,0.881,7.62e-05,0.0688,0.771,69.283,292400,4,68,False,['Bobby McFerrin'],[['a cappella']],[60],[61],1
224,0.388,0.338,10,-10.054,1,0.0328,0.652,3.72e-06,0.248,0.477,177.784,303373,4,4,False,['Electric Light Orchestra'],"[['album rock', 'art rock', 'bow pop', 'classic rock', 'folk rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']]",[2],[75],1
225,0.693,0.911,9,-3.691,1,0.0305,0.183,0.000107,0.3,0.982,125.895,216520,4,10,False,"['Earth, Wind & Fire']","[['disco', 'funk', 'jazz funk', 'motown', 'quiet storm', 'soul']]",[5],[75],1
226,0.708,0.496,1,-10.528,0,0.0417,0.581,0.195,0.151,0.469,78.477,181587,4,43,False,['Mac DeMarco'],[['edmonton indie']],[45],[76],1
227,0.362,0.779,4,-5.246,0,0.104,0.666,0.00587,0.373,0.529,138.976,123199,4,16,False,['Chase Ceglie'],[[]],[41],[36],1
228,0.206,0.346,9,-7.105,0,0.0326,0.89,0.336,0.195,0.163,83.687,406551,4,0,False,"['Vinícius de Moraes', 'Antônio Carlos Jobim', 'Roberto Paiva']","[['bossa nova', 'mpb', 'samba'], ['adult standards', 'bossa nova', 'brazilian jazz', 'latin classical', 'mpb', 'violao'], ['velha guarda']]","[0, 0, 0]","[61, 69, 18]",1
