,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,song_popularity,explicit,album_popularity,artist_popularity,like,r&b,pop,rap,hip hop,funk,rock,duration_min
625,0.6,0.506,10,-9.413,0,0.0293,0.213,0.00865,0.0705,0.32899999999999996,133.203,4,3,0,8,69,1,0,0,0,0,1,1,4.294216666666666
626,0.591,0.578,11,-10.312999999999999,0,0.0351,0.165,2.83e-06,0.16399999999999998,0.691,80.307,4,2,0,0,54,1,0,0,1,0,1,0,4.01555
627,0.545,0.626,11,-6.557,0,0.18600000000000003,0.15,0.0,0.183,0.614,80.43,4,39,0,32,26,1,0,0,0,0,0,0,4.213783333333334
628,0.479,0.41600000000000004,4,-11.450999999999999,0,0.124,0.457,1.7199999999999998e-05,0.11800000000000001,0.514,79.593,4,78,0,72,75,1,0,0,0,0,1,0,2.0848833333333334
629,0.836,0.67,5,-6.907,0,0.23,0.00826,0.00035499999999999996,0.0837,0.556,107.01799999999999,4,5,1,2,82.5,1,0,0,1,1,0,0,5.089166666666666
630,0.488,0.645,11,-7.226,1,0.42100000000000004,0.0838,0.00035499999999999996,0.154,0.595,148.733,4,57,1,68,79,1,0,0,0,0,0,0,3.62955
631,0.41700000000000004,0.294,5,-13.665,0,0.06,0.883,5.95e-06,0.10400000000000001,0.382,127.709,4,0,1,3,86,1,1,1,0,1,0,0,3.0766666666666667
632,0.667,0.61,1,-7.053999999999999,1,0.217,0.322,0.00020299999999999997,0.426,0.465,99.991,4,71,1,74,84,1,1,1,1,1,0,0,4.019333333333333
633,0.607,0.784,7,-6.292999999999999,1,0.268,0.433,0.0,0.6890000000000001,0.48200000000000004,81.00399999999999,4,69,1,74,79,1,1,1,1,1,0,0,4.642883333333334
634,0.441,0.28800000000000003,5,-10.627,0,0.0372,0.852,2.86e-06,0.161,0.247,126.40299999999999,4,0,1,3,86,1,1,1,0,1,0,0,4.289666666666666
635,0.8370000000000001,0.48100000000000004,10,-8.522,0,0.0801,0.12,0.0,0.309,0.578,122.98,4,1,1,0,75,1,0,0,1,1,0,0,3.4733
636,0.48200000000000004,0.7809999999999999,11,-5.334,1,0.41100000000000003,0.629,2.87e-06,0.413,0.336,57.967,5,60,1,73,88.5,1,0,1,1,1,1,0,5.430666666666666
637,0.483,0.764,8,-6.037999999999999,1,0.28300000000000003,0.657,0.0,0.128,0.445,92.811,4,24,1,21,43,1,0,0,0,1,0,0,3.492183333333333
638,0.409,0.7190000000000001,10,-7.397,1,0.13,0.335,1.24e-05,0.129,0.14400000000000002,127.375,4,0,1,0,48,1,0,0,1,1,0,0,5.878416666666666
639,0.531,0.544,0,-8.615,0,0.462,0.308,1.89e-06,0.0835,0.39799999999999996,131.921,4,63,0,76,74.33333333333333,1,0,1,1,1,0,0,3.3965666666666667
640,0.71,0.546,7,-8.06,0,0.0495,0.0589,8.08e-06,0.10300000000000001,0.341,98.02799999999999,4,0,0,0,100,1,0,1,1,1,0,0,3.6093
641,0.746,0.653,7,-6.745,1,0.289,0.37799999999999995,0.0,0.22899999999999998,0.672,75.016,4,76,1,69,79,1,0,1,1,1,0,0,4.21845
642,0.835,0.413,1,-9.81,1,0.396,0.373,0.00133,0.10099999999999999,0.111,149.004,4,73,1,71,86,1,0,1,1,1,0,0,4.314666666666667
643,0.905,0.596,1,-7.496,0,0.11800000000000001,0.000339,2.05e-05,0.0897,0.42200000000000004,149.996,4,2,1,0,88,1,0,0,1,1,0,0,2.9600666666666666
644,0.9059999999999999,0.444,4,-8.692,0,0.384,0.136,6.440000000000001e-05,0.17300000000000001,0.6779999999999999,140.063,4,71,1,71,83.5,1,0,1,1,1,0,0,3.917333333333333
645,0.835,0.649,1,-7.252999999999999,1,0.132,0.152,0.0,0.14,0.494,134.001,4,42,1,71,57.5,1,1,0,1,1,0,0,4.034066666666667
646,0.802,0.5820000000000001,1,-7.296,0,0.235,0.126,0.0,0.161,0.33799999999999997,150.002,4,65,1,61,60,1,0,1,1,1,0,0,3.1102166666666666
647,0.95,0.743,10,-5.861000000000001,0,0.23800000000000002,0.0646,1.1900000000000001e-05,0.10300000000000001,0.62,136.98,4,65,1,76,84,1,0,1,1,1,0,0,4.292433333333333
648,0.612,0.368,11,-10.831,1,0.423,0.302,0.0,0.273,0.505,110.095,4,0,1,0,72,1,1,0,1,1,0,0,3.314766666666667
649,0.687,0.597,6,-10.741,0,0.374,0.0314,0.0,0.0348,0.804,169.69099999999997,5,58,1,55,55,1,0,0,1,1,0,0,4.42555
650,0.8859999999999999,0.525,8,-7.39,1,0.131,0.23600000000000002,0.0,0.057,0.708,145.99,4,69,1,62,75,1,0,1,1,1,0,0,3.753416666666667
651,0.8740000000000001,0.568,11,-5.896,0,0.22399999999999998,0.0698,1.3800000000000002e-05,0.149,0.46,139.995,4,67,1,71,91,1,0,1,1,1,0,0,3.9566666666666666
652,0.568,0.42,7,-11.169,0,0.276,0.536,0.124,0.10099999999999999,0.45299999999999996,79.89,4,66,1,66,69.5,1,1,0,0,1,0,0,6.9268833333333335
653,0.746,0.873,7,-3.803,1,0.128,0.0244,0.0,0.354,0.8170000000000001,148.075,4,74,1,72,77,1,0,1,1,1,0,0,3.70155
654,0.6559999999999999,0.606,1,-5.398,1,0.28300000000000003,0.134,0.0,0.0921,0.614,140.01,4,47,1,65,91,1,0,1,1,1,0,0,3.46155
655,0.713,0.526,1,-5.046,1,0.032,0.007670000000000001,0.000148,0.124,0.131,131.05,4,79,1,80,98,1,0,0,1,0,0,0,4.378216666666667
656,0.8590000000000001,0.425,6,-9.957,1,0.0834,0.638,4.1899999999999995e-05,0.0974,0.39,129.90200000000002,4,40,0,32,70,1,0,0,0,1,0,0,4.184833333333334
657,0.722,0.331,8,-7.789,1,0.0725,0.337,0.28300000000000003,0.146,0.102,143.974,4,75,1,70,94,1,1,1,1,1,0,0,5.225783333333333
658,0.769,0.632,10,-4.228,0,0.0537,0.0325,0.0,0.11599999999999999,0.294,131.93200000000002,4,67,1,64,91,1,0,1,1,1,0,0,2.939783333333333
659,0.706,0.716,7,-4.263,0,0.0768,0.115,0.0,0.316,0.45899999999999996,136.904,4,68,1,60,94.5,1,0,1,1,1,0,0,4.204383333333333
660,0.897,0.6609999999999999,8,-6.2,0,0.27,0.0633,0.0,0.11599999999999999,0.193,127.081,4,59,1,52,89,1,0,1,1,1,0,0,5.57445
661,0.762,0.6659999999999999,0,-6.055,1,0.0916,0.00427,0.0,0.127,0.278,118.97,4,71,1,73,80,1,0,0,1,1,0,0,3.8682166666666666
662,0.866,0.7,8,-4.945,0,0.0353,0.153,0.00798,0.0688,0.8,110.70299999999999,4,53,0,45,56,1,0,1,0,0,0,0,3.038
663,0.38799999999999996,0.33799999999999997,10,-10.054,1,0.0328,0.652,3.72e-06,0.248,0.47700000000000004,177.78400000000002,4,80,0,74,75,1,0,1,0,0,0,1,5.056216666666667
664,0.7170000000000001,0.723,4,-6.867000000000001,0,0.0596,0.0235,0.0,0.046,0.38,129.069,4,4,0,7,66,1,0,1,1,1,0,0,3.6271166666666668
665,0.6659999999999999,0.6679999999999999,0,-7.961,1,0.0523,0.251,5.77e-06,0.499,0.765,132.666,4,12,0,10,84,1,0,0,0,0,0,1,5.375816666666666
666,0.716,0.8320000000000001,1,-3.5389999999999997,1,0.368,0.16399999999999998,0.0,0.667,0.604,82.13600000000001,4,47,1,62,85,1,0,1,1,1,0,0,4.401116666666667
667,0.852,0.5529999999999999,1,-7.2860000000000005,1,0.187,0.0559,0.0,0.332,0.6559999999999999,142.079,4,74,1,72,95.5,1,0,1,1,1,0,0,3.4313166666666666
668,0.9229999999999999,0.516,6,-7.617000000000001,0,0.0909,0.0799,0.0,0.13699999999999998,0.32799999999999996,112.973,4,0,1,1,84,1,0,1,1,1,0,0,5.226216666666667
669,0.6629999999999999,0.511,5,-8.229,1,0.105,0.209,0.0,0.0525,0.11599999999999999,81.946,4,0,1,0,95,1,0,0,1,0,0,0,3.033333333333333
670,0.716,0.485,8,-8.241,1,0.237,0.0401,0.0,0.27699999999999997,0.556,148.141,4,64,1,73,80,1,0,0,1,1,0,0,4.126666666666667
671,0.799,0.33799999999999997,10,-8.249,1,0.16,0.0204,0.0,0.132,0.0982,129.967,4,53,1,66,78,1,0,1,1,1,0,0,3.572216666666667
672,0.8270000000000001,0.8540000000000001,0,-3.43,1,0.23800000000000002,0.33399999999999996,0.0,0.073,0.8690000000000001,139.089,4,2,1,2,72,1,0,0,1,1,0,0,3.099466666666667
673,0.7879999999999999,0.5920000000000001,8,-10.667,1,0.35600000000000004,0.0085,6.75e-05,0.16399999999999998,0.23800000000000002,138.02100000000002,4,0,1,2,78,1,0,0,1,0,0,0,3.2744166666666668
674,0.9590000000000001,0.598,8,-5.534,1,0.0713,0.0358,0.0,0.358,0.408,127.029,4,63,1,56,91,1,0,1,1,1,0,0,3.55
675,0.792,0.625,1,-5.609,1,0.0536,0.0077599999999999995,0.0018800000000000002,0.32899999999999996,0.37,103.96700000000001,4,66,0,67,82,1,0,1,1,1,1,0,2.899783333333333
676,0.642,0.502,7,-6.68,0,0.121,0.0454,0.0,0.11599999999999999,0.313,79.993,4,7,0,12,71.5,1,1,1,1,1,0,0,3.80245
677,0.83,0.677,6,-6.0120000000000005,0,0.0945,0.22399999999999998,4.71e-06,0.0438,0.615,120.00399999999999,4,37,0,30,59.5,1,0,1,0,0,0,0,3.1666666666666665
678,0.693,0.617,1,-10.107000000000001,1,0.306,0.0339,0.00314,0.151,0.4,135.281,4,0,0,0,76,1,0,0,0,1,0,0,4.967333333333333
679,0.67,0.726,7,-8.689,1,0.0272,0.39,0.882,0.14,0.581,102.00299999999999,4,67,0,72,87,1,0,1,1,1,0,0,4.903783333333333
680,0.888,0.83,11,-3.408,0,0.0823,0.5489999999999999,0.0,0.10400000000000001,0.745,127.979,4,54,1,61,65,1,0,1,0,1,0,0,2.58245
681,0.7879999999999999,0.8590000000000001,1,-5.542000000000001,1,0.315,0.127,0.0,0.348,0.769,140.02700000000002,4,33,1,29,87.5,1,0,1,1,1,0,0,3.65555
682,0.818,0.87,9,-5.162000000000001,1,0.0493,0.00424,0.196,0.0429,0.741,123.999,4,37,0,30,59.5,1,0,0,1,0,0,0,3.65715
683,0.72,0.782,0,-6.585,0,0.0573,0.009859999999999999,0.00563,0.0992,0.506,124.088,4,0,0,0,58,1,1,0,1,0,0,0,2.6595333333333335
684,0.575,0.58,0,-6.801,1,0.067,0.166,0.0,0.0781,0.324,75.2,4,63,0,66,77,1,0,1,1,1,0,0,3.52355
685,0.877,0.506,0,-7.367999999999999,1,0.0404,0.335,2.7899999999999997e-05,0.0723,0.653,132.055,4,41,0,34,28,1,0,0,0,0,0,0,4.48485
686,0.738,0.868,11,-4.373,0,0.0731,0.0389,0.0017100000000000001,0.38799999999999996,0.336,122.00299999999999,4,76,0,68,77,1,0,1,0,0,0,0,3.544
687,0.556,0.909,4,-9.982000000000001,1,0.0444,0.254,0.00058,0.0971,0.633,167.101,4,60,0,52,60,1,0,1,0,0,0,1,3.866
688,0.54,0.59,0,-4.359,1,0.0528,0.446,0.0,0.14,0.267,119.87799999999999,4,3,1,1,71,1,0,1,0,0,0,0,3.9151666666666665
689,0.5589999999999999,0.67,7,-4.985,1,0.0474,0.5920000000000001,0.000184,0.171,0.43799999999999994,78.957,4,22,0,16,68,1,0,1,0,0,0,0,3.69825
690,0.7659999999999999,0.777,5,-6.931,0,0.0362,0.278,0.795,0.147,0.9390000000000001,124.431,4,27,0,42,68,1,0,1,0,0,0,0,3.457116666666667
691,0.777,0.564,2,-6.9670000000000005,0,0.0315,0.6829999999999999,0.000252,0.0696,0.465,117.973,4,47,0,41,75.5,1,0,1,0,0,0,0,3.10245
692,0.45799999999999996,0.597,11,-9.919,0,0.22,0.12,0.0,0.47700000000000004,0.484,89.455,4,61,1,65,75.33333333333333,1,0,1,1,1,0,0,3.5603666666666665
693,0.528,0.757,6,-5.422999999999999,1,0.212,0.00957,5.5299999999999996e-05,0.145,0.304,93.007,4,0,0,1,62.5,1,0,1,0,0,0,0,3.851766666666667
694,0.68,0.8690000000000001,4,-5.085,0,0.034,0.0032600000000000003,0.818,0.261,0.40299999999999997,121.02799999999999,4,0,0,0,65,1,0,0,1,0,0,0,4.17355
695,0.596,0.574,6,-9.373,0,0.212,0.0409,0.0,0.147,0.439,131.075,4,55,1,53,91,1,0,1,1,1,0,0,4.139333333333333
696,0.9620000000000001,0.726,10,-5.697,1,0.4,0.152,0.0,0.0654,0.5660000000000001,123.066,4,59,1,61,65,1,0,1,0,1,0,0,2.28555
697,0.7020000000000001,0.76,4,-5.87,0,0.0367,0.0504,0.00164,0.272,0.455,100.0,4,62,0,56,60,1,0,1,0,0,0,0,4.8566666666666665
698,0.9009999999999999,0.847,0,-3.2310000000000003,1,0.265,0.231,1.93e-05,0.0445,0.9229999999999999,130.08100000000002,4,44,0,36,38,1,0,0,0,0,0,0,3.8770166666666666
699,0.879,0.8759999999999999,2,-3.446,0,0.0831,0.0842,1.92e-06,0.13,0.763,126.029,4,33,0,25,57.5,1,0,1,1,1,0,0,3.6408666666666667
700,0.5539999999999999,0.9440000000000001,8,-3.532,1,0.085,0.203,0.000297,0.872,0.35100000000000003,93.554,4,29,0,22,20,1,0,0,0,0,0,0,2.13445
701,0.7490000000000001,0.865,3,-5.228,1,0.0413,0.00536,0.0,0.198,0.371,111.914,4,70,1,72,78,1,0,1,1,1,0,0,3.600216666666667
702,0.5920000000000001,0.701,10,-4.013999999999999,0,0.0858,0.0451,0.0,0.327,0.282,129.501,4,64,1,65,74,1,0,1,1,1,0,0,4.676916666666667
703,0.531,0.752,1,-6.1610000000000005,1,0.0305,0.0421,0.0,0.12,0.10300000000000001,89.917,4,73,0,66,77,1,0,1,1,1,0,0,3.9633333333333334
704,0.39399999999999996,0.6609999999999999,4,-8.684,1,0.193,0.0101,0.0,0.34299999999999997,0.335,149.822,4,73,1,77,80.25,1,1,1,1,1,0,1,4.349783333333333
705,0.841,0.728,7,-3.37,1,0.0484,0.0847,0.0,0.149,0.43,130.049,4,92,1,88,98,1,0,0,1,0,0,0,4.06395
706,0.598,0.496,0,-9.309,1,0.0804,0.0253,0.00132,0.12,0.725,128.06,4,63,0,69,83,1,0,1,1,0,0,0,3.377683333333333
707,0.951,0.6,0,-4.675,0,0.0685,0.106,0.0,0.0712,0.8220000000000001,125.04,4,76,0,70,83,1,0,1,1,0,0,0,3.6428833333333333
708,0.74,0.831,5,-7.321000000000001,1,0.0456,0.444,0.0030399999999999997,0.0769,0.44799999999999995,121.03399999999999,4,74,0,66,62,1,0,0,0,0,0,0,3.5142166666666665
709,0.767,0.82,10,-5.782,0,0.076,0.32299999999999995,0.0,0.48100000000000004,0.754,99.98200000000001,4,0,0,0,79,1,0,1,1,0,0,0,3.6013333333333333
710,0.8009999999999999,0.52,6,-13.654000000000002,1,0.049,0.0163,0.77,0.139,0.265,121.991,4,16,0,9,68,1,0,1,0,0,0,0,5.803283333333333
711,0.847,0.34600000000000003,7,-11.243,1,0.0936,0.00339,0.9179999999999999,0.0704,0.40399999999999997,126.009,4,48,0,42,60,1,0,0,0,0,0,0,7.269166666666667
712,0.831,0.602,11,-7.297999999999999,0,0.325,0.0866,0.0,0.125,0.7340000000000001,103.04899999999999,4,22,0,15,39,1,0,0,0,0,0,0,3.6285
713,0.855,0.425,7,-12.939,1,0.0953,0.111,0.852,0.0774,0.195,120.025,4,57,0,52,62,1,0,0,0,0,0,0,7.434216666666667
714,0.774,0.528,11,-12.472000000000001,0,0.063,0.0703,0.87,0.0897,0.19399999999999998,123.00399999999999,4,13,0,7,41.5,1,0,0,0,0,0,0,8.455283333333334
715,0.82,0.505,8,-9.832,1,0.0356,0.0068,0.591,0.128,0.555,119.992,4,57,0,49,62,1,0,0,0,0,0,0,9.120733333333334
716,0.41,0.8320000000000001,0,-8.04,0,0.0599,0.000616,0.871,0.10099999999999999,0.23800000000000002,132.072,4,36,0,43,49,1,0,0,0,0,0,0,7.318216666666666
717,0.586,0.6409999999999999,0,-7.08,1,0.0427,0.00244,0.7120000000000001,0.138,0.349,163.94,4,45,0,39,50,1,0,0,0,0,0,0,3.8356333333333335
718,0.8290000000000001,0.619,8,-9.288,1,0.0625,0.0187,0.0438,0.0378,0.551,122.98200000000001,4,28,0,33,53.5,1,0,1,0,0,0,0,5.52845
719,0.8220000000000001,0.508,4,-10.424000000000001,0,0.0952,0.168,0.8270000000000001,0.113,0.131,125.00399999999999,4,48,0,42,58,1,0,0,0,0,0,0,6.066983333333333
720,0.851,0.425,1,-12.978,1,0.0949,0.141,0.9,0.196,0.161,128.013,4,43,0,39,46,1,0,0,0,0,0,0,7.636
721,0.836,0.26899999999999996,11,-6.313,0,0.135,0.8079999999999999,0.0355,0.653,0.243,90.014,4,30,0,22,50.5,1,0,1,0,0,0,0,4.135
722,0.763,0.381,9,-12.992,0,0.0746,0.0255,0.8370000000000001,0.0837,0.179,118.994,4,26,0,50,62,1,0,0,0,0,0,0,4.874216666666666
723,0.637,0.821,5,-8.781,0,0.0345,0.00857,0.866,0.154,0.303,123.988,4,25,0,18,68,1,0,1,0,0,0,0,6.739866666666667
724,0.755,0.698,4,-8.162,0,0.0424,0.000737,0.155,0.0961,0.381,123.01799999999999,4,0,0,0,53,1,0,1,0,0,0,0,8.196883333333334
725,0.7390000000000001,0.613,0,-10.524000000000001,0,0.0532,0.146,0.721,0.254,0.259,120.012,4,38,0,47,57,1,0,0,0,0,0,0,5.866666666666666
726,0.8490000000000001,0.723,5,-5.093,0,0.046,0.027999999999999997,0.12,0.235,0.552,115.031,4,0,0,0,54,1,0,0,0,0,1,0,4.5913
727,0.527,0.632,0,-10.448,1,0.0424,0.28300000000000003,0.000964,0.484,0.772,101.459,4,0,0,0,51,1,0,1,0,0,0,1,3.032216666666667
728,0.659,0.556,0,-9.494,1,0.33299999999999996,0.602,0.00028399999999999996,0.35600000000000004,0.349,121.988,4,25,0,19,48,1,0,1,0,0,0,0,3.3114833333333333
729,0.6,0.617,3,-7.0,0,0.0555,0.0955,0.9129999999999999,0.10800000000000001,0.037000000000000005,106.89200000000001,4,0,0,0,55,1,0,0,0,0,0,0,4.0373833333333335
730,0.396,0.95,6,-5.119,0,0.457,0.467,0.0,0.0483,0.8140000000000001,171.912,4,0,0,0,18,1,0,0,0,0,0,0,3.5155
731,0.6759999999999999,0.732,1,-7.938,1,0.0974,0.00123,0.888,0.0725,0.715,84.978,4,0,0,0,57,1,0,1,0,0,0,0,3.4806666666666666
732,0.644,0.485,5,-10.435,0,0.0364,0.0874,0.00195,0.141,0.825,144.08100000000002,4,0,0,0,51,1,0,1,0,0,0,1,3.82155
733,0.555,0.835,4,-7.664,1,0.0445,0.18600000000000003,0.414,0.11699999999999999,0.451,102.934,4,25,0,39,47,1,0,0,0,0,0,0,3.2671166666666664
734,0.7440000000000001,0.38299999999999995,0,-13.25,1,0.0561,0.0378,0.39299999999999996,0.262,0.13,110.021,4,32,0,24,59,1,0,1,0,0,0,0,4.50925
735,0.8009999999999999,0.5429999999999999,5,-9.236,1,0.091,0.564,0.0,0.11599999999999999,0.534,133.982,4,68,1,82,87,1,0,1,1,1,0,0,4.884
736,0.74,0.687,9,-8.289,0,0.456,0.486,0.0,0.28,0.7040000000000001,90.206,4,0,1,0,39,1,0,0,0,1,0,0,3.8853333333333335
737,0.457,0.594,3,-9.142000000000001,0,0.268,0.113,0.0,0.191,0.9129999999999999,181.896,4,34,1,31,28,1,0,0,0,0,0,0,4.0446333333333335
738,0.679,0.701,1,-5.735,1,0.076,0.0414,0.0,0.107,0.578,96.969,4,0,0,0,18,1,0,0,0,0,0,0,3.866833333333333
739,0.7490000000000001,0.7040000000000001,6,-5.415,0,0.26899999999999996,0.0159,2.02e-06,0.0886,0.821,145.618,4,55,0,61,62,1,0,0,0,0,0,0,3.8428833333333334
740,0.262,0.39,2,-11.842,0,0.0318,0.598,0.0282,0.10400000000000001,0.17600000000000002,146.387,3,26,0,39,47,1,0,0,0,0,0,0,6.13245
741,0.414,0.67,1,-6.295,1,0.0604,0.00314,0.00022,0.122,0.727,77.977,4,44,0,42,49,1,0,0,0,1,0,0,3.3566333333333334
742,0.6509999999999999,0.5720000000000001,9,-8.948,0,0.0491,0.82,0.0,0.0772,0.5870000000000001,93.70700000000001,4,0,0,0,51,1,0,1,0,0,0,1,2.95445
743,0.593,0.5920000000000001,11,-8.217,1,0.29,0.031,1.12e-05,0.22899999999999998,0.488,81.33,1,57,1,74,68.66666666666667,1,0,1,1,1,0,0,4.537116666666667
744,0.711,0.857,1,-5.012,1,0.235,0.168,0.0,0.11,0.6409999999999999,91.836,4,39,0,36,32,1,0,0,0,0,0,0,3.8906666666666667
745,0.564,0.0657,7,-18.692,1,0.0438,0.9440000000000001,0.0185,0.113,0.366,109.772,3,45,0,37,47,1,0,0,0,0,0,0,4.1299166666666665
746,0.695,0.8270000000000001,6,-5.742000000000001,0,0.282,0.179,0.0,0.28300000000000003,0.5379999999999999,81.024,4,2,1,6,88,1,0,0,1,1,0,0,4.66425
747,0.78,0.65,0,-6.615,1,0.257,0.579,0.0,0.26,0.56,92.979,4,0,0,0,57,1,0,1,1,1,0,0,3.55395
748,0.273,0.102,0,-16.843,0,0.0494,0.903,0.721,0.268,0.0583,120.37799999999999,4,2,0,2,76,1,0,0,0,0,0,0,9.81825
749,0.614,0.5429999999999999,5,-7.178,1,0.374,0.0077599999999999995,3.28e-05,0.38299999999999995,0.485,178.422,4,64,1,67,76,1,0,0,1,1,0,0,3.90155
750,0.485,0.406,4,-9.541,0,0.0369,0.6940000000000001,0.0,0.0739,0.54,74.547,4,39,0,39,47,1,0,0,0,0,0,0,3.4002166666666667
751,0.6890000000000001,0.46299999999999997,9,-8.894,0,0.0575,0.648,0.0,0.0811,0.565,91.902,3,0,0,0,43,1,0,0,0,0,0,0,4.38155
752,0.562,0.573,9,-8.482000000000001,0,0.0322,0.557,0.0005549999999999999,0.0944,0.268,89.024,4,33,0,40,45,1,0,0,0,0,0,0,3.5757833333333333
753,0.602,0.5770000000000001,4,-7.626,1,0.0356,0.0623,0.00773,0.122,0.14300000000000002,95.007,4,0,0,0,59,1,0,1,0,0,0,0,3.03075
754,0.7609999999999999,0.655,7,-6.428,0,0.35700000000000004,0.244,0.0,0.115,0.9390000000000001,89.63,4,27,0,32,38,1,0,0,0,1,0,0,2.7709166666666665
755,0.677,0.8240000000000001,8,-4.434,0,0.34,0.0408,0.00598,0.0845,0.483,176.4,4,56,0,58,58,1,0,0,1,1,0,0,4.76555
756,0.773,0.722,7,-7.812,1,0.41,0.298,0.0,0.307,0.39399999999999996,88.02799999999999,4,0,0,0,57,1,0,1,1,1,0,0,2.5427833333333334
757,0.718,0.703,7,-7.162000000000001,0,0.0382,0.109,0.8220000000000001,0.20800000000000002,0.858,87.975,4,58,0,57,69,1,0,0,0,0,0,0,3.77555
758,0.609,0.58,6,-10.735999999999999,0,0.147,0.111,0.5770000000000001,0.0874,0.203,77.729,4,0,0,0,56,1,0,1,0,0,0,0,4.41025
759,0.5479999999999999,0.309,5,-14.074000000000002,1,0.031,0.44799999999999995,0.00086,0.11,0.363,121.62200000000001,4,0,0,2,84,1,0,0,0,0,0,1,3.232666666666667
760,0.665,0.473,2,-10.854000000000001,1,0.256,0.0534,0.019,0.19699999999999998,0.583,87.921,4,26,0,61,57.5,1,0,0,1,0,0,0,2.0018666666666665
761,0.418,0.619,6,-7.922999999999999,1,0.0538,0.606,0.0,0.685,0.755,166.96099999999998,4,0,0,0,51,1,0,1,0,0,0,1,4.5793333333333335
762,0.547,0.722,1,-6.593,0,0.0389,0.382,0.0,0.049,0.654,112.42399999999999,4,5,0,2,68,1,0,1,0,0,0,1,2.6728833333333335
763,0.768,0.629,8,-6.5889999999999995,0,0.366,0.267,0.0,0.289,0.58,96.02600000000001,4,0,0,0,39,1,0,0,0,1,0,0,3.58275
764,0.565,0.721,8,-5.439,0,0.145,0.52,0.0193,0.162,0.426,95.069,4,0,0,0,40,1,0,1,0,0,0,0,3.7465333333333333
765,0.715,0.46799999999999997,2,-7.664,0,0.147,0.0994,0.0,0.125,0.6729999999999999,194.90200000000002,3,59,1,59,64.5,1,0,1,1,1,0,0,3.93955
766,0.507,0.423,2,-14.187000000000001,0,0.0332,0.83,0.00916,0.0973,0.701,82.809,4,2,0,2,67,1,0,0,0,0,0,0,4.286883333333333
767,0.78,0.657,4,-8.596,0,0.0503,0.0152,0.711,0.11599999999999999,0.345,96.041,4,0,0,0,56,1,0,1,0,0,0,0,3.46795
768,0.631,0.6940000000000001,0,-7.943,1,0.38,0.301,0.0,0.359,0.531,94.594,4,0,0,0,57,1,0,1,1,1,0,0,3.3695833333333334
769,0.59,0.8140000000000001,5,-5.294,0,0.259,0.0258,0.504,0.36200000000000004,0.8140000000000001,179.873,4,33,0,39,69,1,0,0,0,0,0,0,3.8691166666666668
770,0.6409999999999999,0.63,8,-6.393,1,0.0521,0.0372,0.0,0.4,0.415,79.955,4,12,0,7,67.5,1,0,0,1,1,1,0,4.032216666666667
771,0.528,0.41100000000000003,9,-10.249,0,0.0439,0.588,0.6629999999999999,0.14300000000000002,0.161,79.964,4,0,0,0,56,1,0,1,0,0,0,0,4.1125
772,0.584,0.8640000000000001,7,-6.501,1,0.0479,0.0355,1.58e-05,0.0974,0.9009999999999999,139.97899999999998,4,0,0,0,34,1,0,1,0,0,0,0,3.4386666666666668
773,0.6579999999999999,0.43799999999999994,9,-8.585,1,0.0483,0.00972,0.93,0.11199999999999999,0.679,82.05799999999999,4,3,0,12,57.333333333333336,1,1,0,0,1,0,0,2.22245
774,0.853,0.743,11,-7.718999999999999,0,0.18,0.0636,4.69e-06,0.107,0.758,93.986,4,28,1,29,28,1,0,0,0,0,0,0,2.8936166666666665
775,0.424,0.6679999999999999,7,-5.787999999999999,1,0.0406,0.053,1.06e-05,0.168,0.408,136.017,4,24,0,36,47,1,0,0,0,0,0,0,4.708666666666667
776,0.8759999999999999,0.7190000000000001,10,-6.8020000000000005,0,0.17300000000000001,0.262,2.6e-06,0.302,0.963,88.307,4,37,0,30,42.5,1,0,0,0,0,0,0,4.7328833333333336
777,0.792,0.49,1,-10.49,1,0.0485,0.196,0.89,0.0706,0.621,111.985,4,0,0,0,55,1,0,0,0,0,0,0,3.5
778,0.723,0.9079999999999999,10,-5.655,0,0.085,0.099,0.7979999999999999,0.0968,0.342,120.359,4,46,0,48,69,1,0,0,0,0,0,0,4.910666666666667
779,0.679,0.715,1,-4.995,1,0.282,0.17600000000000002,0.0,0.271,0.782,92.104,4,26,0,24,21,1,0,0,0,0,0,0,3.9214166666666666
780,0.579,0.573,0,-9.086,0,0.257,0.276,8.120000000000001e-05,0.0825,0.691,83.79799999999999,4,0,0,0,56,1,0,1,0,0,0,0,4.446416666666667
781,0.26,0.841,7,-3.8139999999999996,1,0.0702,0.0292,0.0,0.55,0.387,171.132,4,35,1,30,38,1,0,0,0,0,0,0,3.1656666666666666
782,0.696,0.521,10,-8.465,0,0.332,0.302,0.0,0.0565,0.45799999999999996,100.0,4,81,1,82,87,1,0,1,1,1,0,0,4.883116666666667
783,0.799,0.436,1,-9.975,0,0.379,0.28300000000000003,0.000105,0.0968,0.311,80.028,4,61,0,53,93,1,1,1,0,0,0,0,3.6261
784,0.313,0.8240000000000001,11,-7.561,1,0.217,0.248,0.40700000000000003,0.653,0.0573,95.167,4,36,0,48,69,1,0,0,0,0,0,0,4.231333333333334
785,0.331,0.55,0,-6.483,1,0.0272,0.605,3.96e-06,0.192,0.429,177.734,3,75,0,68,79,1,0,0,0,0,0,1,5.65
